matchid,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
5710799,The Amber Hand,Lady Geist,Wraith,Bebop,Yamato,Kelvin,Mo & Krill,Vindicta,Seven,Abrams,Infernus,Grey Talon,Dynamo
5710800,The Sapphire Flame,Abrams,Seven,Infernus,Dynamo,Shiv,Pocket,Viscous,Vindicta,Yamato,Kelvin,Haze,Bebop
5710801,The Amber Hand,Bebop,Viscous,Haze,Seven,Warden,Pocket,Wraith,Grey Talon,Paradox,Vindicta,Infernus,Lash
5710804,The Sapphire Flame,Warden,Lash,Haze,Infernus,Viscous,Bebop,Seven,Grey Talon,Vindicta,Abrams,Kelvin,Lady Geist
5710805,The Sapphire Flame,Yamato,Bebop,Grey Talon,Lash,McGinnis,Seven,Wraith,Mo & Krill,Infernus,Kelvin,Ivy,Haze
5710808,The Amber Hand,Wraith,Haze,Seven,Shiv,McGinnis,Yamato,Bebop,Grey Talon,Infernus,Ivy,Vindicta,Dynamo
5710809,The Amber Hand,Mo & Krill,Seven,Pocket,Viscous,Dynamo,Infernus,Haze,Lady Geist,Warden,Vindicta,McGinnis,Kelvin
5710813,The Sapphire Flame,Pocket,Bebop,Wraith,Vindicta,Abrams,McGinnis,Shiv,Yamato,Haze,Mo & Krill,Paradox,Seven
5710814,The Amber Hand,Shiv,Seven,Abrams,Infernus,Grey Talon,Vindicta,Viscous,Mo & Krill,Wraith,Bebop,Haze,Warden
5710815,The Sapphire Flame,Kelvin,McGinnis,Grey Talon,Abrams,Infernus,Pocket,Bebop,Haze,Seven,Paradox,Mo & Krill,Viscous
5710818,The Sapphire Flame,Yamato,Infernus,Viscous,Haze,McGinnis,Wraith,Vindicta,Bebop,Kelvin,Seven,Pocket,Paradox
5710819,The Amber Hand,Wraith,Dynamo,Yamato,Vindicta,Warden,Abrams,Haze,Lady Geist,Viscous,Infernus,Seven,Pocket
5710826,The Sapphire Flame,Mo & Krill,Vindicta,Seven,Wraith,Haze,Infernus,Bebop,Lash,McGinnis,Viscous,Kelvin,Warden
5710827,The Amber Hand,Infernus,Vindicta,Ivy,Abrams,Seven,Shiv,Bebop,Warden,Wraith,Dynamo,Lady Geist,Pocket
5710828,The Amber Hand,Shiv,McGinnis,Lash,Haze,Seven,Ivy,Yamato,Bebop,Infernus,Dynamo,Wraith,Mo & Krill
5710829,The Amber Hand,Haze,Grey Talon,Pocket,Paradox,Dynamo,Vindicta,McGinnis,Yamato,Warden,Seven,Lady Geist,Infernus
5710830,The Amber Hand,Yamato,Grey Talon,Vindicta,Bebop,Wraith,Seven,Haze,Infernus,Kelvin,McGinnis,Paradox,Shiv
5710832,The Amber Hand,Abrams,Haze,Shiv,Bebop,Warden,Infernus,Vindicta,Pocket,Seven,Wraith,McGinnis,Yamato
5710833,The Amber Hand,Seven,Haze,Yamato,Viscous,Pocket,Bebop,Paradox,Grey Talon,Vindicta,Lady Geist,Shiv,Mo & Krill
5710836,The Amber Hand,Lash,Yamato,Infernus,Wraith,Warden,Mo & Krill,Dynamo,Vindicta,Seven,Pocket,Grey Talon,Haze
5710845,The Amber Hand,Warden,McGinnis,Seven,Wraith,Lady Geist,Ivy,Infernus,Shiv,Vindicta,Haze,Paradox,Lash
5710846,The Sapphire Flame,Abrams,Lash,McGinnis,Infernus,Warden,Seven,Ivy,Vindicta,Bebop,Pocket,Viscous,Haze
5710850,The Amber Hand,Kelvin,Seven,Dynamo,Viscous,Grey Talon,Shiv,Yamato,Wraith,Pocket,Infernus,Haze,Vindicta
5710851,The Amber Hand,Vindicta,Grey Talon,Viscous,Wraith,Warden,Ivy,Kelvin,Haze,McGinnis,Seven,Lady Geist,Abrams
5710852,The Sapphire Flame,Yamato,Warden,Bebop,Haze,Vindicta,Lady Geist,Infernus,McGinnis,Pocket,Wraith,Seven,Lash
5710853,The Sapphire Flame,Paradox,Wraith,Vindicta,McGinnis,Infernus,Warden,Lady Geist,Abrams,Kelvin,Grey Talon,Shiv,Seven
5710854,The Amber Hand,Haze,Bebop,Abrams,Warden,Shiv,Infernus,Kelvin,Seven,McGinnis,Mo & Krill,Dynamo,Ivy
5710855,The Amber Hand,Paradox,Infernus,Wraith,Pocket,Abrams,Bebop,Haze,Grey Talon,Vindicta,Seven,Yamato,Lady Geist
5710857,The Sapphire Flame,Vindicta,Infernus,Kelvin,Mo & Krill,Viscous,Lady Geist,Haze,Lash,Yamato,Seven,McGinnis,Bebop
5710858,The Amber Hand,Kelvin,Haze,Ivy,Grey Talon,Yamato,Lady Geist,Seven,Mo & Krill,Wraith,Shiv,Lash,Infernus
5710860,The Amber Hand,Vindicta,Dynamo,McGinnis,Warden,Lash,Ivy,Kelvin,Seven,Haze,Paradox,Yamato,Infernus
5710861,The Sapphire Flame,Warden,Kelvin,Lash,Infernus,Grey Talon,Haze,Bebop,Wraith,McGinnis,Seven,Vindicta,Paradox
5710862,The Amber Hand,Paradox,Seven,Lady Geist,Haze,Vindicta,Warden,McGinnis,Bebop,Pocket,Kelvin,Wraith,Grey Talon
5710864,The Amber Hand,Lady Geist,Abrams,Seven,Wraith,Ivy,Kelvin,Bebop,Viscous,Infernus,Warden,Vindicta,Mo & Krill
5710868,The Sapphire Flame,Lash,Shiv,Haze,Grey Talon,Kelvin,Paradox,Pocket,Seven,Wraith,Dynamo,Infernus,Yamato
5710870,The Sapphire Flame,Haze,Wraith,Kelvin,Viscous,Lash,Grey Talon,Bebop,McGinnis,Dynamo,Mo & Krill,Lady Geist,Seven
5710871,The Sapphire Flame,Grey Talon,Kelvin,McGinnis,Paradox,Warden,Lady Geist,Bebop,Infernus,Seven,Haze,Vindicta,Wraith
5710872,The Sapphire Flame,Grey Talon,Seven,Paradox,Abrams,Lash,Warden,McGinnis,Bebop,Lady Geist,Haze,Infernus,Kelvin
5710873,The Amber Hand,Haze,Seven,Pocket,Abrams,Warden,Shiv,Infernus,Bebop,Mo & Krill,Ivy,Wraith,Lash
5710876,The Sapphire Flame,Vindicta,Abrams,Infernus,Seven,Shiv,Warden,Dynamo,Grey Talon,Haze,Yamato,Wraith,McGinnis
5710879,The Amber Hand,Ivy,Vindicta,Warden,Grey Talon,Bebop,Haze,Paradox,Seven,Infernus,Wraith,Kelvin,Mo & Krill
5710880,The Amber Hand,Warden,Infernus,Abrams,Wraith,Mo & Krill,Vindicta,Seven,Bebop,Ivy,Haze,Pocket,Shiv
5710881,The Sapphire Flame,Grey Talon,Wraith,Yamato,Bebop,Warden,Mo & Krill,Haze,Dynamo,Lash,Pocket,Abrams,Lady Geist
5710883,The Amber Hand,Viscous,Seven,Shiv,Bebop,Vindicta,Haze,Lady Geist,Infernus,Kelvin,Abrams,Wraith,Ivy
5710884,The Sapphire Flame,Bebop,McGinnis,Paradox,Haze,Wraith,Lady Geist,Pocket,Seven,Shiv,Viscous,Grey Talon,Vindicta
5710885,The Amber Hand,Wraith,Yamato,Viscous,Infernus,Kelvin,Lash,Haze,Grey Talon,Seven,Paradox,Pocket,Lady Geist
5710886,The Amber Hand,McGinnis,Yamato,Paradox,Bebop,Grey Talon,Viscous,Infernus,Wraith,Seven,Lady Geist,Haze,Ivy
5710887,The Sapphire Flame,Infernus,Wraith,Vindicta,Grey Talon,McGinnis,Seven,Mo & Krill,Warden,Kelvin,Haze,Ivy,Bebop
5710890,The Amber Hand,Warden,McGinnis,Seven,Shiv,Yamato,Vindicta,Haze,Infernus,Paradox,Dynamo,Wraith,Bebop
5710891,The Sapphire Flame,Grey Talon,Warden,Viscous,Yamato,Bebop,Infernus,Seven,Haze,Vindicta,Abrams,Lady Geist,Wraith
5710895,The Sapphire Flame,Wraith,Haze,Shiv,Abrams,Ivy,Seven,Vindicta,Infernus,Grey Talon,Bebop,Lash,McGinnis
5710896,The Amber Hand,Infernus,Seven,McGinnis,Vindicta,Yamato,Bebop,Paradox,Viscous,Lady Geist,Wraith,Grey Talon,Haze
5710897,The Sapphire Flame,Seven,Vindicta,Infernus,Lady Geist,Lash,McGinnis,Mo & Krill,Haze,Bebop,Dynamo,Warden,Shiv
5710900,The Sapphire Flame,Paradox,Vindicta,Lash,Seven,Ivy,Pocket,Yamato,Shiv,Lady Geist,Bebop,McGinnis,Abrams
5710904,The Amber Hand,Dynamo,Lash,Yamato,Bebop,Wraith,Haze,Seven,Shiv,Vindicta,Viscous,Grey Talon,Mo & Krill
5710905,The Sapphire Flame,Warden,Lady Geist,Dynamo,Vindicta,Paradox,Haze,Lash,Infernus,Shiv,Abrams,Mo & Krill,Yamato
5710906,The Sapphire Flame,Vindicta,Pocket,Infernus,Mo & Krill,Seven,Bebop,McGinnis,Warden,Paradox,Yamato,Viscous,Kelvin
5710908,The Amber Hand,Warden,Lady Geist,Vindicta,Paradox,McGinnis,Infernus,Pocket,Abrams,Viscous,Grey Talon,Seven,Shiv
5710909,The Sapphire Flame,Lash,Kelvin,Grey Talon,Haze,Paradox,Abrams,Infernus,Seven,Pocket,Bebop,Wraith,Vindicta
5710910,The Amber Hand,Seven,Pocket,Warden,Lady Geist,Yamato,Wraith,McGinnis,Grey Talon,Haze,Infernus,Vindicta,Lash
5710912,The Sapphire Flame,Warden,Haze,Grey Talon,Seven,Vindicta,Shiv,Wraith,Dynamo,Bebop,Pocket,Yamato,Infernus
5710914,The Amber Hand,Dynamo,Viscous,Ivy,Seven,Vindicta,Infernus,Grey Talon,Paradox,Pocket,Bebop,Lady Geist,Haze
5710916,The Sapphire Flame,Infernus,Ivy,Mo & Krill,Dynamo,Lady Geist,Vindicta,Wraith,Kelvin,Seven,Haze,Bebop,Pocket
5710917,The Amber Hand,Lash,Yamato,Haze,Dynamo,Wraith,Pocket,Seven,Infernus,McGinnis,Abrams,Paradox,Bebop
5710922,The Amber Hand,McGinnis,Dynamo,Wraith,Viscous,Lady Geist,Infernus,Shiv,Haze,Vindicta,Bebop,Kelvin,Mo & Krill
5710923,The Sapphire Flame,Vindicta,Wraith,Abrams,Ivy,Yamato,Grey Talon,Pocket,Warden,Seven,Infernus,McGinnis,Haze
5710924,The Amber Hand,Vindicta,Seven,Mo & Krill,Abrams,Wraith,McGinnis,Grey Talon,Viscous,Shiv,Lady Geist,Dynamo,Haze
5710925,The Amber Hand,Grey Talon,Pocket,Haze,Abrams,Viscous,Seven,Infernus,Warden,Wraith,Lady Geist,Bebop,Dynamo
5710926,The Sapphire Flame,Paradox,Wraith,Vindicta,Haze,Ivy,Kelvin,Lash,Mo & Krill,Bebop,Infernus,Dynamo,Seven
5710927,The Amber Hand,Lady Geist,Wraith,Paradox,McGinnis,Kelvin,Viscous,Haze,Infernus,Warden,Pocket,Mo & Krill,Bebop
5710928,The Sapphire Flame,Grey Talon,Yamato,McGinnis,Abrams,Dynamo,Haze,Wraith,Seven,Vindicta,Ivy,Paradox,Lady Geist
5710933,The Sapphire Flame,Wraith,Viscous,Paradox,Seven,Bebop,McGinnis,Pocket,Abrams,Yamato,Infernus,Ivy,Lady Geist
5710934,The Amber Hand,Vindicta,Ivy,Abrams,Bebop,Pocket,Grey Talon,McGinnis,Haze,Infernus,Seven,Kelvin,Warden
5710935,The Amber Hand,Wraith,Viscous,Grey Talon,Yamato,Vindicta,Haze,Seven,Paradox,Ivy,Warden,Shiv,Lash
5710936,The Amber Hand,Seven,Haze,Vindicta,Dynamo,Grey Talon,Infernus,Ivy,Shiv,Viscous,Warden,Bebop,Yamato
5710938,The Sapphire Flame,Lash,Infernus,Kelvin,Pocket,Lady Geist,Abrams,Haze,Dynamo,Grey Talon,Seven,Vindicta,Yamato
5710939,The Amber Hand,Bebop,Lash,Vindicta,Warden,Viscous,McGinnis,Ivy,Haze,Grey Talon,Infernus,Kelvin,Seven
5710946,The Sapphire Flame,Infernus,Viscous,Abrams,Dynamo,McGinnis,Seven,Vindicta,Kelvin,Wraith,Lady Geist,Haze,Ivy
5710947,The Amber Hand,Warden,Seven,Mo & Krill,Wraith,Haze,Lady Geist,Infernus,Yamato,McGinnis,Bebop,Grey Talon,Lash
5710948,The Amber Hand,Pocket,Grey Talon,Seven,Infernus,Bebop,Wraith,McGinnis,Dynamo,Lash,Abrams,Haze,Yamato
5710951,The Amber Hand,McGinnis,Haze,Abrams,Seven,Warden,Bebop,Lash,Viscous,Dynamo,Vindicta,Infernus,Wraith
5710952,The Amber Hand,Haze,Abrams,McGinnis,Lash,Grey Talon,Lady Geist,Pocket,Dynamo,Kelvin,Seven,Wraith,Shiv
5710953,The Amber Hand,Lash,Pocket,Abrams,Warden,McGinnis,Mo & Krill,Bebop,Seven,Vindicta,Dynamo,Haze,Infernus
5710957,The Sapphire Flame,Bebop,Seven,Ivy,Lady Geist,Warden,Grey Talon,Haze,Wraith,Vindicta,Mo & Krill,Viscous,Infernus
5710958,The Amber Hand,Haze,Abrams,Lady Geist,Seven,Vindicta,Wraith,Infernus,Dynamo,Warden,Yamato,Kelvin,Mo & Krill
5710962,The Sapphire Flame,Grey Talon,Lash,Pocket,Wraith,Seven,Haze,Abrams,McGinnis,Lady Geist,Warden,Bebop,Shiv
5710963,The Amber Hand,Vindicta,Infernus,Wraith,Lady Geist,Pocket,Seven,Kelvin,Ivy,Yamato,Paradox,Haze,McGinnis
5710964,The Amber Hand,Warden,Grey Talon,Kelvin,Viscous,Infernus,Yamato,Lady Geist,Haze,Seven,Ivy,Lash,Vindicta
5710965,The Sapphire Flame,Paradox,Yamato,Bebop,Vindicta,Warden,Seven,Haze,Infernus,Mo & Krill,Kelvin,Grey Talon,Wraith
5710966,The Amber Hand,Wraith,Kelvin,Abrams,Dynamo,McGinnis,Bebop,Haze,Lash,Yamato,Seven,Shiv,Infernus
5710967,The Sapphire Flame,Haze,Bebop,Seven,Vindicta,Mo & Krill,Paradox,Kelvin,Pocket,McGinnis,Yamato,Infernus,Abrams
5710968,The Amber Hand,Dynamo,Infernus,Paradox,Yamato,Viscous,Lash,Haze,Ivy,Grey Talon,Wraith,Kelvin,Bebop
5710971,The Sapphire Flame,Lady Geist,McGinnis,Infernus,Viscous,Pocket,Shiv,Ivy,Haze,Abrams,Vindicta,Seven,Grey Talon
5710973,The Amber Hand,Yamato,Shiv,Bebop,Abrams,Wraith,Viscous,Mo & Krill,Warden,McGinnis,Infernus,Seven,Dynamo
5710977,The Amber Hand,Dynamo,Seven,Abrams,Bebop,Grey Talon,Pocket,McGinnis,Yamato,Lady Geist,Infernus,Wraith,Vindicta
5710978,The Sapphire Flame,Abrams,Infernus,Grey Talon,Wraith,Yamato,Bebop,Ivy,Seven,Pocket,Vindicta,Haze,Lash
5710979,The Sapphire Flame,Haze,Bebop,Seven,Infernus,Pocket,Lady Geist,Wraith,Shiv,Warden,Kelvin,Vindicta,Dynamo
5710980,The Sapphire Flame,McGinnis,Infernus,Bebop,Viscous,Mo & Krill,Seven,Haze,Wraith,Grey Talon,Pocket,Dynamo,Abrams
5710983,The Amber Hand,Infernus,Bebop,Seven,Vindicta,Dynamo,Wraith,Lady Geist,Abrams,Grey Talon,Warden,Haze,Mo & Krill
5710985,The Sapphire Flame,Lady Geist,Shiv,Mo & Krill,Yamato,Haze,Seven,Grey Talon,Dynamo,Lash,Pocket,Paradox,Infernus
5710986,The Amber Hand,Wraith,Haze,Bebop,Grey Talon,Mo & Krill,Ivy,Vindicta,Infernus,Seven,Shiv,Pocket,Paradox
5710987,The Sapphire Flame,Infernus,Pocket,Lash,Grey Talon,Warden,Bebop,Yamato,Wraith,Seven,Haze,Shiv,Vindicta
5710988,The Amber Hand,Haze,Vindicta,Infernus,Lash,Dynamo,Wraith,Mo & Krill,Grey Talon,Bebop,Warden,Shiv,Seven
5710990,The Amber Hand,Viscous,Grey Talon,Kelvin,Paradox,Seven,Haze,Lady Geist,McGinnis,Bebop,Wraith,Yamato,Dynamo
5710991,The Amber Hand,Warden,McGinnis,Bebop,Seven,Kelvin,Paradox,Mo & Krill,Wraith,Haze,Infernus,Abrams,Grey Talon
5710992,The Sapphire Flame,Warden,Wraith,Seven,Bebop,Grey Talon,Pocket,Vindicta,Lady Geist,Kelvin,McGinnis,Haze,Dynamo
5710993,The Amber Hand,Wraith,Vindicta,Haze,Bebop,Abrams,Lash,Dynamo,Yamato,Seven,Paradox,Infernus,Grey Talon
5710994,The Amber Hand,Vindicta,Grey Talon,Bebop,Pocket,Wraith,Infernus,Haze,Lady Geist,Warden,Kelvin,Seven,Paradox
5710995,The Sapphire Flame,Haze,Ivy,Vindicta,Wraith,McGinnis,Warden,Infernus,Grey Talon,Lady Geist,Pocket,Shiv,Seven
5710998,The Amber Hand,Infernus,Grey Talon,Warden,Paradox,Vindicta,Dynamo,Seven,Ivy,Haze,Wraith,Bebop,Pocket
5710999,The Amber Hand,Grey Talon,Shiv,Seven,Bebop,Infernus,Vindicta,Ivy,Yamato,Haze,Lash,Wraith,Lady Geist
5711000,The Amber Hand,Lash,Yamato,Grey Talon,Seven,Pocket,Haze,Vindicta,Infernus,Mo & Krill,Warden,Bebop,McGinnis
5711003,The Amber Hand,Bebop,Warden,Vindicta,Infernus,Seven,Paradox,Dynamo,Ivy,Haze,McGinnis,Wraith,Shiv
5711004,The Sapphire Flame,Kelvin,Vindicta,Paradox,Haze,Seven,Mo & Krill,Bebop,McGinnis,Abrams,Lash,Lady Geist,Shiv
5711005,The Sapphire Flame,Dynamo,Mo & Krill,Pocket,Warden,Grey Talon,Vindicta,Kelvin,Ivy,McGinnis,Haze,Bebop,Seven
5711006,The Sapphire Flame,Mo & Krill,Abrams,Lash,Pocket,Grey Talon,Wraith,Bebop,Warden,Paradox,Seven,Haze,Infernus
5711007,The Sapphire Flame,Seven,Lash,Shiv,Abrams,Yamato,Pocket,Bebop,Haze,Wraith,Grey Talon,Warden,Infernus
5711014,The Amber Hand,Infernus,Vindicta,Paradox,Abrams,Haze,Warden,Bebop,Wraith,Grey Talon,Kelvin,Dynamo,Seven
5711016,The Sapphire Flame,Viscous,Grey Talon,Bebop,Vindicta,Haze,Wraith,Infernus,Seven,Paradox,Pocket,Lash,Warden
5711017,The Sapphire Flame,Paradox,Pocket,Dynamo,Grey Talon,Bebop,Yamato,Seven,Lady Geist,Ivy,Abrams,Wraith,Shiv
5711018,The Amber Hand,Kelvin,Abrams,Seven,Warden,McGinnis,Ivy,Wraith,Bebop,Haze,Pocket,Grey Talon,Infernus
5711020,The Sapphire Flame,Pocket,Lady Geist,Kelvin,Viscous,Seven,Infernus,Abrams,Vindicta,Wraith,Yamato,Haze,Grey Talon
5711021,The Sapphire Flame,Dynamo,Warden,Lash,Shiv,Infernus,Yamato,Lady Geist,Wraith,Vindicta,Abrams,Paradox,Haze
5711023,The Sapphire Flame,Lash,Infernus,Seven,Abrams,McGinnis,Dynamo,Ivy,Bebop,Wraith,Kelvin,Shiv,Haze
5711025,The Amber Hand,Seven,Bebop,Kelvin,Ivy,Abrams,Dynamo,Viscous,Haze,Vindicta,McGinnis,Mo & Krill,Infernus
5711026,The Amber Hand,Dynamo,Wraith,Kelvin,Seven,Vindicta,Infernus,Viscous,Haze,Pocket,Warden,Paradox,Lady Geist
5711030,The Amber Hand,Infernus,Seven,Vindicta,McGinnis,Pocket,Bebop,Mo & Krill,Paradox,Haze,Wraith,Dynamo,Abrams
5711034,The Sapphire Flame,Vindicta,Grey Talon,Bebop,Ivy,McGinnis,Seven,Haze,Lady Geist,Warden,Infernus,Viscous,Wraith
5711035,The Sapphire Flame,Infernus,Lady Geist,Vindicta,McGinnis,Seven,Lash,Wraith,Shiv,Pocket,Viscous,Haze,Abrams
5711043,The Amber Hand,Vindicta,Dynamo,Wraith,Seven,Lash,Lady Geist,Warden,Haze,McGinnis,Yamato,Shiv,Infernus
5711045,The Amber Hand,Vindicta,Infernus,Pocket,Abrams,Yamato,Paradox,Wraith,Shiv,Haze,Grey Talon,Seven,Viscous
5711046,The Amber Hand,Wraith,Vindicta,Haze,Pocket,Lash,Yamato,Bebop,Infernus,Kelvin,Abrams,Paradox,Grey Talon
5711047,The Sapphire Flame,McGinnis,Lady Geist,Wraith,Seven,Vindicta,Yamato,Haze,Lash,Paradox,Infernus,Dynamo,Bebop
5711048,The Amber Hand,Lash,Abrams,Pocket,Viscous,Paradox,McGinnis,Vindicta,Bebop,Haze,Shiv,Grey Talon,Seven
5711049,The Amber Hand,Lady Geist,Pocket,Seven,McGinnis,Infernus,Abrams,Haze,Kelvin,Viscous,Wraith,Vindicta,Ivy
5711050,The Amber Hand,Shiv,Warden,Yamato,Wraith,Pocket,Seven,Ivy,Haze,Bebop,McGinnis,Lash,Dynamo
5711056,The Amber Hand,Infernus,Grey Talon,Seven,Yamato,McGinnis,Pocket,Wraith,Viscous,Haze,Dynamo,Vindicta,Warden
5711063,The Sapphire Flame,Pocket,Mo & Krill,Yamato,Paradox,Haze,McGinnis,Shiv,Lady Geist,Grey Talon,Seven,Abrams,Wraith
5711064,The Amber Hand,McGinnis,Seven,Warden,Pocket,Mo & Krill,Bebop,Grey Talon,Wraith,Haze,Viscous,Lash,Lady Geist
5711065,The Sapphire Flame,Vindicta,Bebop,Mo & Krill,Haze,Paradox,Seven,Lash,Shiv,Pocket,Infernus,Dynamo,Wraith
5711066,The Amber Hand,Pocket,Haze,Wraith,Mo & Krill,Seven,Lash,Bebop,Ivy,Shiv,Infernus,Paradox,Vindicta
5711067,The Amber Hand,Warden,Infernus,Haze,Seven,Abrams,Shiv,Kelvin,Bebop,Wraith,Grey Talon,McGinnis,Vindicta
5711068,The Sapphire Flame,Wraith,Abrams,Pocket,Warden,Bebop,Seven,Viscous,Vindicta,Infernus,Yamato,Haze,Lash
5711069,The Sapphire Flame,Kelvin,Seven,Abrams,Wraith,Shiv,Bebop,McGinnis,Infernus,Grey Talon,Haze,Vindicta,Lash
5711073,The Amber Hand,Yamato,Pocket,Grey Talon,Paradox,Bebop,Vindicta,Wraith,Shiv,Haze,Kelvin,Dynamo,Infernus
5711075,The Amber Hand,Dynamo,Vindicta,Shiv,Viscous,Haze,Seven,Lady Geist,Abrams,Grey Talon,Bebop,Wraith,Infernus
5711077,The Sapphire Flame,Wraith,Kelvin,Dynamo,Infernus,Haze,Pocket,Abrams,Grey Talon,Vindicta,McGinnis,Seven,Bebop
5711080,The Sapphire Flame,Grey Talon,McGinnis,Shiv,Haze,Wraith,Pocket,Seven,Bebop,Lady Geist,Infernus,Mo & Krill,Lash
5711081,The Sapphire Flame,Infernus,Abrams,Ivy,Wraith,Haze,Dynamo,Seven,Vindicta,McGinnis,Warden,Grey Talon,Mo & Krill
5711082,The Amber Hand,Paradox,Infernus,Seven,Grey Talon,Dynamo,Lash,Wraith,Viscous,Haze,Vindicta,Shiv,Bebop
5711083,The Amber Hand,Pocket,Bebop,Grey Talon,Warden,Seven,Yamato,Ivy,Lash,Paradox,Viscous,Dynamo,Haze
5711084,The Amber Hand,Viscous,Lady Geist,Dynamo,Bebop,Wraith,Seven,Haze,Yamato,Vindicta,McGinnis,Paradox,Lash
5711085,The Amber Hand,Kelvin,Grey Talon,Paradox,Bebop,Wraith,Lash,Viscous,Infernus,Vindicta,Haze,Ivy,Seven
5711086,The Amber Hand,Paradox,Lash,Bebop,Yamato,Pocket,Abrams,Haze,Vindicta,Lady Geist,Grey Talon,McGinnis,Wraith
5711093,The Amber Hand,Shiv,Yamato,Mo & Krill,Wraith,Abrams,Bebop,Viscous,Lash,Warden,Vindicta,Haze,Seven
5711094,The Amber Hand,Haze,Vindicta,Pocket,Mo & Krill,Infernus,Seven,Shiv,McGinnis,Viscous,Wraith,Bebop,Yamato
5711095,The Sapphire Flame,Viscous,Grey Talon,Bebop,McGinnis,Yamato,Vindicta,Warden,Kelvin,Haze,Seven,Infernus,Lady Geist
5711097,The Amber Hand,Vindicta,Viscous,Seven,Haze,Pocket,Abrams,Bebop,Yamato,Dynamo,Lady Geist,McGinnis,Wraith
5711098,The Sapphire Flame,Vindicta,Wraith,Haze,Paradox,Mo & Krill,Infernus,Dynamo,Shiv,Lady Geist,Grey Talon,McGinnis,Kelvin
5711104,The Sapphire Flame,McGinnis,Vindicta,Infernus,Seven,Grey Talon,Lady Geist,Shiv,Kelvin,Bebop,Warden,Dynamo,Haze
5711105,The Amber Hand,Warden,Seven,Bebop,Yamato,Vindicta,Ivy,McGinnis,Haze,Mo & Krill,Lash,Shiv,Wraith
5711106,The Amber Hand,Infernus,Warden,Haze,Vindicta,McGinnis,Abrams,Kelvin,Bebop,Pocket,Lady Geist,Seven,Grey Talon
5711107,The Amber Hand,Warden,Vindicta,Infernus,Haze,Viscous,Seven,Dynamo,Grey Talon,Ivy,Bebop,Wraith,Abrams
5711108,The Sapphire Flame,Haze,Mo & Krill,Warden,Infernus,Wraith,Vindicta,Paradox,Grey Talon,Viscous,Lady Geist,Seven,Abrams
5711109,The Sapphire Flame,Yamato,Ivy,Shiv,Wraith,McGinnis,Haze,Infernus,Dynamo,Grey Talon,Abrams,Seven,Vindicta
5711110,The Sapphire Flame,Bebop,Wraith,Grey Talon,Ivy,Warden,Abrams,Haze,Lady Geist,Kelvin,Yamato,Seven,Lash
5711115,The Sapphire Flame,Infernus,Vindicta,McGinnis,Grey Talon,Seven,Lash,Kelvin,Pocket,Abrams,Haze,Ivy,Mo & Krill
5711116,The Sapphire Flame,Infernus,McGinnis,Yamato,Vindicta,Viscous,Abrams,Shiv,Seven,Wraith,Bebop,Paradox,Haze
5711117,The Amber Hand,McGinnis,Vindicta,Pocket,Kelvin,Seven,Shiv,Grey Talon,Infernus,Bebop,Haze,Abrams,Wraith
5711118,The Sapphire Flame,Paradox,Vindicta,Shiv,Yamato,Mo & Krill,Seven,Lash,Bebop,Warden,Haze,Infernus,Wraith
5711122,The Sapphire Flame,Dynamo,Lady Geist,Vindicta,Grey Talon,Infernus,Paradox,Bebop,Seven,Abrams,Haze,McGinnis,Wraith
5711123,The Amber Hand,McGinnis,Shiv,Lash,Pocket,Grey Talon,Haze,Kelvin,Infernus,Warden,Seven,Vindicta,Yamato
5711128,The Amber Hand,Lady Geist,Vindicta,McGinnis,Dynamo,Viscous,Kelvin,Haze,Pocket,Paradox,Seven,Infernus,Wraith
5711129,The Sapphire Flame,Wraith,Ivy,Abrams,Bebop,Mo & Krill,Dynamo,Lash,Haze,Seven,Vindicta,Infernus,Pocket
5711130,The Sapphire Flame,Vindicta,Shiv,Yamato,Seven,Lady Geist,Warden,Wraith,Dynamo,Haze,Grey Talon,Infernus,Bebop
5711131,The Amber Hand,Paradox,Infernus,Abrams,Lash,McGinnis,Grey Talon,Seven,Haze,Lady Geist,Wraith,Kelvin,Vindicta
5711136,The Sapphire Flame,Abrams,Lady Geist,Vindicta,Kelvin,Infernus,Wraith,Grey Talon,Shiv,Seven,Lash,Haze,Pocket
5711137,The Sapphire Flame,Pocket,Bebop,Shiv,Vindicta,Haze,Warden,Seven,Paradox,Lady Geist,Wraith,Abrams,Kelvin
5711141,The Amber Hand,Vindicta,Haze,Seven,Warden,Infernus,Viscous,Wraith,Pocket,Abrams,Grey Talon,Bebop,Mo & Krill
5711142,The Amber Hand,Shiv,Bebop,Haze,Seven,Vindicta,Wraith,Kelvin,McGinnis,Pocket,Paradox,Infernus,Warden
5711143,The Amber Hand,Viscous,Vindicta,Kelvin,Infernus,Shiv,Lash,Haze,Dynamo,Seven,McGinnis,Abrams,Ivy
5711144,The Sapphire Flame,Dynamo,Ivy,Bebop,Lady Geist,Yamato,Wraith,Vindicta,Pocket,Haze,Seven,Kelvin,Warden
5711145,The Amber Hand,Infernus,Shiv,Mo & Krill,Seven,Vindicta,Bebop,Dynamo,Haze,Yamato,Paradox,Kelvin,McGinnis
5711148,The Sapphire Flame,Yamato,Warden,McGinnis,Lash,Seven,Pocket,Lady Geist,Wraith,Dynamo,Infernus,Grey Talon,Kelvin
