matchid,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
6426058,The Amber Hand,Bebop,Shiv,Infernus,Mo & Krill,McGinnis,Dynamo,Yamato,Haze,Seven,Vindicta,Lady Geist,Wraith
6426061,The Sapphire Flame,Wraith,Warden,Abrams,Kelvin,Bebop,Vindicta,Infernus,Grey Talon,Lash,Lady Geist,McGinnis,Dynamo
6426063,The Sapphire Flame,Yamato,Bebop,Haze,Shiv,Grey Talon,Dynamo,Seven,Warden,Pocket,Wraith,Vindicta,Infernus
6426065,The Sapphire Flame,Seven,Mo & Krill,Vindicta,Ivy,Lash,Infernus,Haze,Wraith,Bebop,Warden,Yamato,Kelvin
6426068,The Sapphire Flame,Paradox,Abrams,Lash,Infernus,Kelvin,Bebop,Pocket,Haze,Mo & Krill,Warden,Grey Talon,McGinnis
6426070,The Sapphire Flame,Grey Talon,Mo & Krill,Viscous,Ivy,Haze,Vindicta,Warden,Bebop,McGinnis,Seven,Wraith,Lady Geist
6426071,The Amber Hand,Abrams,Shiv,Pocket,Paradox,Seven,Haze,Infernus,Warden,Wraith,Lady Geist,Lash,Vindicta
6426072,The Sapphire Flame,Pocket,Kelvin,Shiv,Bebop,Mo & Krill,Grey Talon,Infernus,Ivy,Haze,Abrams,Warden,Wraith
6426074,The Sapphire Flame,Kelvin,Shiv,Mo & Krill,Dynamo,McGinnis,Ivy,Lady Geist,Seven,Pocket,Vindicta,Haze,Bebop
6426075,The Amber Hand,Abrams,Dynamo,Warden,Bebop,Shiv,Paradox,Viscous,Wraith,McGinnis,Haze,Seven,Infernus
6426078,The Amber Hand,Lady Geist,Shiv,Viscous,Wraith,Grey Talon,Seven,Paradox,Ivy,Infernus,Mo & Krill,Vindicta,Yamato
6426080,The Sapphire Flame,Abrams,Infernus,Warden,Bebop,Dynamo,Pocket,Kelvin,Haze,Seven,Vindicta,Paradox,McGinnis
6426083,The Amber Hand,Dynamo,Abrams,Shiv,Seven,McGinnis,Lash,Paradox,Pocket,Vindicta,Bebop,Kelvin,Haze
6426084,The Sapphire Flame,Vindicta,Ivy,Infernus,Bebop,Abrams,Seven,Dynamo,Paradox,Haze,Warden,Kelvin,Viscous
6426087,The Amber Hand,Haze,Ivy,Kelvin,Yamato,Warden,Mo & Krill,Seven,Bebop,Lady Geist,Paradox,Lash,Vindicta
6426088,The Sapphire Flame,Bebop,Yamato,McGinnis,Seven,Infernus,Haze,Abrams,Shiv,Mo & Krill,Lady Geist,Grey Talon,Vindicta
6426089,The Sapphire Flame,Mo & Krill,Bebop,Seven,Grey Talon,Shiv,Wraith,Haze,Pocket,Paradox,McGinnis,Abrams,Viscous
6426092,The Sapphire Flame,Bebop,Dynamo,Seven,Lady Geist,Vindicta,Ivy,Grey Talon,Abrams,Kelvin,Lash,Paradox,Warden
6426093,The Amber Hand,Warden,Paradox,Vindicta,Bebop,Grey Talon,Seven,Dynamo,Pocket,Kelvin,Haze,Lady Geist,Wraith
6426095,The Amber Hand,Viscous,Kelvin,Mo & Krill,Bebop,Pocket,McGinnis,Haze,Abrams,Infernus,Wraith,Seven,Vindicta
6426097,The Amber Hand,Wraith,Pocket,Lash,McGinnis,Paradox,Bebop,Grey Talon,Seven,Kelvin,Warden,Infernus,Shiv
6426098,The Amber Hand,Shiv,Grey Talon,Bebop,Warden,Lady Geist,Seven,Abrams,Wraith,Haze,Ivy,Vindicta,Infernus
6426099,The Amber Hand,McGinnis,Grey Talon,Pocket,Kelvin,Haze,Seven,Wraith,Lash,Ivy,Bebop,Shiv,Mo & Krill
6426100,The Amber Hand,Lady Geist,Seven,Abrams,McGinnis,Warden,Haze,Bebop,Dynamo,Grey Talon,Ivy,Paradox,Infernus
6426101,The Sapphire Flame,Paradox,Grey Talon,Viscous,Infernus,Warden,Dynamo,Vindicta,Bebop,Lady Geist,Wraith,Seven,Haze
6426106,The Sapphire Flame,Mo & Krill,Warden,Wraith,Lady Geist,Pocket,Infernus,Bebop,Haze,Shiv,Abrams,Viscous,Seven
6426109,The Sapphire Flame,Pocket,Mo & Krill,Paradox,Haze,Kelvin,Yamato,Warden,McGinnis,Vindicta,Bebop,Grey Talon,Infernus
6426112,The Sapphire Flame,Bebop,Ivy,Kelvin,Vindicta,Lady Geist,Warden,Haze,Grey Talon,Dynamo,Infernus,Seven,Pocket
6426116,The Sapphire Flame,Bebop,Lash,Mo & Krill,Haze,Infernus,Abrams,Kelvin,Seven,Shiv,Wraith,Pocket,Paradox
6426119,The Amber Hand,Infernus,Seven,Pocket,Warden,Abrams,McGinnis,Haze,Viscous,Vindicta,Wraith,Ivy,Shiv
6426120,The Amber Hand,Wraith,Ivy,Lady Geist,Paradox,Haze,McGinnis,Dynamo,Grey Talon,Infernus,Seven,Kelvin,Vindicta
6426121,The Amber Hand,Viscous,McGinnis,Haze,Infernus,Warden,Dynamo,Abrams,Grey Talon,Bebop,Seven,Mo & Krill,Vindicta
6426122,The Sapphire Flame,Haze,Lash,Yamato,Dynamo,Paradox,Mo & Krill,Lady Geist,Seven,Grey Talon,Infernus,McGinnis,Warden
6426123,The Sapphire Flame,Paradox,Kelvin,Bebop,Infernus,Seven,Grey Talon,Warden,Haze,McGinnis,Wraith,Mo & Krill,Ivy
6426126,The Amber Hand,Kelvin,Seven,Infernus,Grey Talon,Viscous,Dynamo,Mo & Krill,Abrams,Haze,McGinnis,Bebop,Lady Geist
6426127,The Sapphire Flame,Shiv,Seven,McGinnis,Lash,Lady Geist,Kelvin,Haze,Abrams,Infernus,Viscous,Pocket,Mo & Krill
6426128,The Sapphire Flame,Dynamo,Viscous,Bebop,Lash,Haze,Wraith,Paradox,Infernus,Abrams,Kelvin,Warden,Seven
6426129,The Amber Hand,Lady Geist,Kelvin,Haze,Seven,Vindicta,Infernus,Wraith,Dynamo,McGinnis,Yamato,Mo & Krill,Abrams
6426130,The Amber Hand,Vindicta,Mo & Krill,Warden,Yamato,Haze,McGinnis,Grey Talon,Kelvin,Infernus,Seven,Lash,Bebop
6426132,The Amber Hand,Seven,Bebop,Vindicta,Haze,Wraith,Viscous,Abrams,Dynamo,McGinnis,Pocket,Mo & Krill,Warden
6426138,The Amber Hand,Lash,Warden,McGinnis,Wraith,Vindicta,Kelvin,Mo & Krill,Shiv,Seven,Pocket,Ivy,Dynamo
6426139,The Amber Hand,Ivy,Warden,Haze,Kelvin,Vindicta,Lash,Abrams,Wraith,Seven,McGinnis,Bebop,Grey Talon
6426140,The Amber Hand,Ivy,Infernus,Yamato,Haze,Bebop,Viscous,Vindicta,Lady Geist,Abrams,Kelvin,Dynamo,Seven
6426141,The Amber Hand,Warden,Shiv,Paradox,Ivy,Grey Talon,Viscous,Bebop,Haze,Infernus,Wraith,Abrams,Seven
6426142,The Sapphire Flame,Paradox,Bebop,Haze,Seven,Grey Talon,Lash,Pocket,Shiv,Wraith,Vindicta,Infernus,Lady Geist
6426146,The Sapphire Flame,Bebop,Pocket,Kelvin,Yamato,Shiv,Abrams,McGinnis,Seven,Ivy,Haze,Infernus,Lady Geist
6426147,The Sapphire Flame,Vindicta,Dynamo,Shiv,McGinnis,Mo & Krill,Pocket,Infernus,Abrams,Wraith,Seven,Haze,Warden
6426148,The Sapphire Flame,Lady Geist,Infernus,Vindicta,Warden,Haze,Paradox,Abrams,Bebop,Dynamo,Seven,Pocket,Viscous
6426151,The Amber Hand,Haze,Lady Geist,Warden,Viscous,Kelvin,Wraith,Seven,Infernus,Bebop,Abrams,Grey Talon,Pocket
6426153,The Sapphire Flame,Wraith,McGinnis,Grey Talon,Vindicta,Lash,Yamato,Haze,Bebop,Seven,Abrams,Pocket,Infernus
6426157,The Sapphire Flame,Viscous,Haze,McGinnis,Dynamo,Vindicta,Paradox,Yamato,Warden,Infernus,Seven,Wraith,Grey Talon
6426161,The Amber Hand,Kelvin,Seven,Grey Talon,Pocket,Infernus,Haze,Abrams,Bebop,Vindicta,Ivy,Yamato,Lash
6426165,The Amber Hand,Bebop,Yamato,McGinnis,Lady Geist,Abrams,Pocket,Viscous,Warden,Infernus,Haze,Wraith,Shiv
6426166,The Sapphire Flame,Haze,Paradox,Yamato,Viscous,Grey Talon,Dynamo,Kelvin,Warden,Bebop,Lash,Seven,Lady Geist
6426173,The Amber Hand,Abrams,Dynamo,Lash,Warden,Bebop,Wraith,Seven,Ivy,Paradox,Pocket,Haze,Kelvin
6426176,The Sapphire Flame,Paradox,Seven,Grey Talon,Bebop,Dynamo,Infernus,McGinnis,Vindicta,Lady Geist,Haze,Mo & Krill,Ivy
6426177,The Amber Hand,Dynamo,Lady Geist,Lash,Haze,Bebop,Warden,Viscous,Kelvin,Seven,Wraith,Grey Talon,Pocket
6426180,The Amber Hand,Abrams,Paradox,Yamato,Haze,Seven,McGinnis,Vindicta,Viscous,Bebop,Wraith,Warden,Pocket
6426182,The Amber Hand,Infernus,Shiv,Paradox,Haze,Ivy,McGinnis,Vindicta,Grey Talon,Warden,Seven,Wraith,Lady Geist
6426183,The Amber Hand,Vindicta,McGinnis,Seven,Ivy,Kelvin,Wraith,Haze,Yamato,Lash,Shiv,Abrams,Grey Talon
6426184,The Sapphire Flame,Vindicta,Mo & Krill,Abrams,Grey Talon,Lady Geist,Infernus,Viscous,Paradox,Seven,Bebop,McGinnis,Haze
6426185,The Sapphire Flame,Infernus,Ivy,Haze,Paradox,Yamato,Pocket,Lady Geist,McGinnis,Wraith,Mo & Krill,Seven,Warden
6426186,The Sapphire Flame,Mo & Krill,Pocket,Bebop,Seven,Wraith,Vindicta,Infernus,Haze,Ivy,Lash,Grey Talon,McGinnis
6426187,The Amber Hand,Shiv,Infernus,Warden,Seven,Ivy,Lady Geist,Viscous,Grey Talon,Abrams,Vindicta,Bebop,Haze
6426188,The Amber Hand,Grey Talon,Haze,Seven,Mo & Krill,Wraith,Infernus,Ivy,McGinnis,Warden,Bebop,Yamato,Shiv
6426192,The Amber Hand,Abrams,Kelvin,Warden,Bebop,Pocket,Seven,Vindicta,Mo & Krill,Infernus,Ivy,Yamato,Haze
6426194,The Sapphire Flame,Vindicta,Grey Talon,Bebop,McGinnis,Infernus,Paradox,Kelvin,Seven,Haze,Mo & Krill,Lady Geist,Yamato
6426195,The Amber Hand,Pocket,Vindicta,Warden,Abrams,Ivy,Shiv,Haze,Paradox,Mo & Krill,Seven,Bebop,Lady Geist
6426196,The Sapphire Flame,Kelvin,Abrams,Warden,Shiv,Dynamo,Wraith,Bebop,Haze,McGinnis,Paradox,Lady Geist,Mo & Krill
6426203,The Sapphire Flame,Paradox,Bebop,McGinnis,Haze,Grey Talon,Infernus,Seven,Wraith,Kelvin,Vindicta,Abrams,Dynamo
6426204,The Amber Hand,Warden,Ivy,Vindicta,Paradox,Seven,Viscous,Wraith,Mo & Krill,Shiv,Kelvin,Yamato,McGinnis
6426205,The Sapphire Flame,Vindicta,Grey Talon,Seven,Abrams,Ivy,Yamato,Dynamo,Haze,Wraith,McGinnis,Viscous,Mo & Krill
6426207,The Amber Hand,Bebop,Seven,Pocket,Shiv,Ivy,Abrams,Dynamo,Grey Talon,Haze,Paradox,Lady Geist,Lash
6426208,The Sapphire Flame,Vindicta,Lash,Haze,Dynamo,Seven,Wraith,Paradox,Infernus,Abrams,Warden,McGinnis,Ivy
6426209,The Sapphire Flame,Warden,Wraith,Ivy,Paradox,Yamato,McGinnis,Abrams,Grey Talon,Mo & Krill,Infernus,Seven,Kelvin
6426210,The Sapphire Flame,Wraith,Mo & Krill,Haze,Warden,McGinnis,Abrams,Bebop,Shiv,Seven,Pocket,Infernus,Vindicta
6426211,The Amber Hand,Seven,Dynamo,Haze,McGinnis,Pocket,Paradox,Ivy,Abrams,Infernus,Shiv,Mo & Krill,Vindicta
6426212,The Sapphire Flame,Dynamo,Mo & Krill,Haze,Seven,Lash,Viscous,McGinnis,Bebop,Paradox,Warden,Abrams,Infernus
6426213,The Amber Hand,Infernus,Haze,Vindicta,Bebop,Grey Talon,Yamato,Lady Geist,Dynamo,Abrams,Lash,Warden,Seven
6426214,The Amber Hand,Shiv,Viscous,Haze,Paradox,Pocket,Dynamo,Vindicta,Wraith,Seven,Bebop,McGinnis,Infernus
6426215,The Sapphire Flame,Lady Geist,Warden,Wraith,Haze,Bebop,Grey Talon,Lash,Seven,McGinnis,Infernus,Yamato,Ivy
6426220,The Amber Hand,Mo & Krill,Warden,Dynamo,Vindicta,Seven,Infernus,McGinnis,Shiv,Bebop,Ivy,Haze,Abrams
6426221,The Sapphire Flame,Lash,Grey Talon,Shiv,Lady Geist,Abrams,Haze,Wraith,Seven,Warden,Bebop,Infernus,McGinnis
6426224,The Sapphire Flame,Infernus,Vindicta,McGinnis,Seven,Viscous,Lady Geist,Haze,Lash,Abrams,Wraith,Ivy,Bebop
6426225,The Sapphire Flame,Viscous,Bebop,Seven,Yamato,Wraith,Vindicta,Dynamo,Infernus,Grey Talon,Mo & Krill,Haze,Paradox
6426228,The Sapphire Flame,McGinnis,Paradox,Wraith,Lady Geist,Vindicta,Warden,Seven,Pocket,Abrams,Infernus,Haze,Grey Talon
6426229,The Sapphire Flame,Wraith,Infernus,Seven,Dynamo,Mo & Krill,Shiv,Grey Talon,Bebop,Haze,McGinnis,Yamato,Warden
6426230,The Sapphire Flame,Mo & Krill,Shiv,McGinnis,Haze,Grey Talon,Paradox,Seven,Kelvin,Viscous,Dynamo,Ivy,Bebop
6426231,The Amber Hand,McGinnis,Abrams,Grey Talon,Infernus,Ivy,Seven,Bebop,Yamato,Lash,Wraith,Dynamo,Mo & Krill
6426232,The Sapphire Flame,Vindicta,Haze,Paradox,Seven,McGinnis,Shiv,Infernus,Lady Geist,Bebop,Warden,Lash,Dynamo
6426233,The Amber Hand,Kelvin,Vindicta,Seven,Wraith,Bebop,Pocket,Abrams,McGinnis,Ivy,Warden,Haze,Yamato
6426234,The Amber Hand,Haze,Abrams,Seven,Bebop,Mo & Krill,McGinnis,Infernus,Grey Talon,Lash,Warden,Ivy,Vindicta
6426235,The Amber Hand,Warden,Kelvin,Lady Geist,Seven,Haze,Mo & Krill,Paradox,Wraith,Pocket,Bebop,Dynamo,Grey Talon
6426236,The Sapphire Flame,Pocket,Vindicta,Dynamo,Infernus,Viscous,McGinnis,Mo & Krill,Bebop,Abrams,Seven,Ivy,Wraith
6426237,The Sapphire Flame,Paradox,Bebop,Seven,Wraith,Lash,Pocket,Vindicta,Haze,Abrams,Grey Talon,Infernus,Lady Geist
6426238,The Sapphire Flame,Vindicta,Pocket,Paradox,Lash,Infernus,Shiv,Seven,Mo & Krill,Ivy,Viscous,Lady Geist,Kelvin
6426241,The Amber Hand,Infernus,Grey Talon,Warden,Haze,Bebop,Lash,Vindicta,Seven,McGinnis,Abrams,Pocket,Yamato
6426252,The Sapphire Flame,Haze,Wraith,Ivy,Warden,Dynamo,Grey Talon,Shiv,McGinnis,Seven,Infernus,Bebop,Kelvin
6426253,The Amber Hand,Abrams,Haze,McGinnis,Warden,Vindicta,Dynamo,Grey Talon,Lady Geist,Ivy,Wraith,Infernus,Seven
6426254,The Amber Hand,Shiv,Haze,Yamato,Ivy,Vindicta,Seven,Wraith,Lash,Lady Geist,Infernus,Abrams,Warden
6426255,The Sapphire Flame,Wraith,Dynamo,Grey Talon,Abrams,Infernus,Vindicta,Bebop,McGinnis,Seven,Shiv,Haze,Warden
6426257,The Amber Hand,Shiv,Grey Talon,Yamato,Vindicta,Infernus,Seven,Paradox,Viscous,McGinnis,Haze,Pocket,Dynamo
6426258,The Sapphire Flame,Wraith,Vindicta,Seven,Infernus,Paradox,Dynamo,Kelvin,Haze,Yamato,Abrams,Warden,Shiv
6426259,The Sapphire Flame,McGinnis,Bebop,Paradox,Warden,Wraith,Lash,Seven,Mo & Krill,Kelvin,Infernus,Haze,Dynamo
6426260,The Sapphire Flame,McGinnis,Vindicta,Seven,Abrams,Grey Talon,Lady Geist,Ivy,Wraith,Haze,Dynamo,Bebop,Pocket
6426261,The Amber Hand,Wraith,Yamato,Infernus,Bebop,Dynamo,Ivy,Seven,Paradox,Vindicta,Haze,Abrams,McGinnis
6426262,The Amber Hand,Haze,Wraith,Kelvin,Vindicta,Infernus,Lady Geist,Paradox,Seven,Yamato,Dynamo,Mo & Krill,Bebop
6426263,The Sapphire Flame,Viscous,Infernus,Wraith,Abrams,Shiv,Kelvin,McGinnis,Pocket,Vindicta,Warden,Seven,Haze
6426264,The Amber Hand,Pocket,Paradox,Lady Geist,Shiv,Seven,Lash,Yamato,Abrams,Grey Talon,Haze,Dynamo,Wraith
6426269,The Amber Hand,Bebop,Infernus,Shiv,Mo & Krill,Wraith,Seven,Haze,Yamato,Grey Talon,Paradox,Dynamo,Vindicta
6426270,The Amber Hand,Haze,McGinnis,Vindicta,Dynamo,Grey Talon,Kelvin,Infernus,Lady Geist,Ivy,Seven,Bebop,Abrams
6426271,The Amber Hand,Seven,Lady Geist,Kelvin,Bebop,Abrams,Shiv,Lash,Viscous,Vindicta,McGinnis,Warden,Yamato
6426272,The Sapphire Flame,Lady Geist,Kelvin,Paradox,Vindicta,Dynamo,Bebop,Wraith,Ivy,McGinnis,Infernus,Yamato,Seven
6426273,The Sapphire Flame,Paradox,Grey Talon,Haze,Viscous,Kelvin,Abrams,Wraith,Vindicta,Warden,Seven,Infernus,Bebop
6426274,The Sapphire Flame,Mo & Krill,Dynamo,Haze,Viscous,Abrams,Yamato,Seven,McGinnis,Wraith,Warden,Lady Geist,Infernus
6426279,The Amber Hand,Yamato,Infernus,Kelvin,Viscous,Lash,Seven,Mo & Krill,Bebop,Grey Talon,Ivy,Vindicta,McGinnis
6426281,The Amber Hand,Yamato,McGinnis,Haze,Pocket,Wraith,Dynamo,Viscous,Bebop,Lash,Infernus,Grey Talon,Lady Geist
6426282,The Sapphire Flame,Haze,Kelvin,Wraith,Bebop,Lash,Vindicta,Seven,Abrams,Ivy,Infernus,Warden,Viscous
6426283,The Sapphire Flame,Seven,Ivy,Shiv,McGinnis,Paradox,Wraith,Haze,Dynamo,Viscous,Pocket,Infernus,Lady Geist
6426284,The Amber Hand,McGinnis,Yamato,Shiv,Wraith,Grey Talon,Ivy,Infernus,Seven,Vindicta,Bebop,Haze,Mo & Krill
6426285,The Sapphire Flame,Paradox,Shiv,Wraith,Ivy,Pocket,Infernus,Lady Geist,Mo & Krill,Haze,Kelvin,Seven,Yamato
6426287,The Amber Hand,Warden,Bebop,Vindicta,Seven,Mo & Krill,Ivy,Abrams,Haze,Viscous,Yamato,Kelvin,Wraith
6426289,The Amber Hand,Viscous,Seven,Grey Talon,Abrams,Shiv,Pocket,Yamato,Infernus,Haze,McGinnis,Kelvin,Vindicta
6426295,The Amber Hand,Seven,Haze,Mo & Krill,Kelvin,Ivy,Warden,Yamato,Pocket,Wraith,Grey Talon,Infernus,Lady Geist
6426298,The Sapphire Flame,Yamato,McGinnis,Abrams,Haze,Dynamo,Vindicta,Infernus,Seven,Pocket,Wraith,Lady Geist,Lash
6426299,The Sapphire Flame,Lady Geist,Abrams,Bebop,Infernus,Vindicta,Warden,Seven,McGinnis,Haze,Paradox,Viscous,Wraith
6426300,The Sapphire Flame,Grey Talon,Lady Geist,Abrams,Vindicta,Paradox,Ivy,Shiv,Dynamo,Bebop,Wraith,Warden,Seven
6426301,The Sapphire Flame,Grey Talon,Wraith,Abrams,Vindicta,Infernus,Seven,Yamato,Haze,Bebop,Lady Geist,Lash,Pocket
6426302,The Amber Hand,Seven,Haze,Bebop,Yamato,McGinnis,Infernus,Wraith,Ivy,Shiv,Paradox,Pocket,Grey Talon
6426303,The Sapphire Flame,Infernus,Shiv,Abrams,Dynamo,Grey Talon,Lady Geist,Viscous,Bebop,Warden,Ivy,Haze,Lash
6426304,The Sapphire Flame,Infernus,Vindicta,McGinnis,Kelvin,Wraith,Viscous,Abrams,Grey Talon,Haze,Seven,Yamato,Warden
6426305,The Amber Hand,Vindicta,Lash,Lady Geist,Infernus,Dynamo,Viscous,McGinnis,Seven,Yamato,Wraith,Haze,Grey Talon
6426306,The Sapphire Flame,Wraith,Abrams,Infernus,Paradox,Grey Talon,Yamato,Dynamo,Mo & Krill,Seven,Ivy,Vindicta,Haze
6426307,The Amber Hand,Lash,Viscous,Grey Talon,Bebop,Wraith,Haze,Infernus,Paradox,Lady Geist,Seven,Kelvin,Vindicta
6426308,The Sapphire Flame,Pocket,McGinnis,Lash,Paradox,Seven,Haze,Wraith,Bebop,Dynamo,Grey Talon,Infernus,Mo & Krill
6426309,The Amber Hand,Infernus,Bebop,Viscous,Seven,Abrams,Warden,Ivy,Yamato,Haze,Lash,Dynamo,Wraith
6426312,The Sapphire Flame,Wraith,Infernus,Shiv,Grey Talon,Paradox,Haze,Seven,Vindicta,Warden,Dynamo,Yamato,Kelvin
6426313,The Amber Hand,Shiv,Warden,Lash,Seven,Lady Geist,Grey Talon,Wraith,Haze,Vindicta,Dynamo,Bebop,Mo & Krill
6426314,The Sapphire Flame,Seven,Infernus,Pocket,Bebop,Paradox,Grey Talon,Mo & Krill,Shiv,Wraith,Lash,Kelvin,Vindicta
6426315,The Sapphire Flame,Abrams,Vindicta,Wraith,Lash,Pocket,Haze,Viscous,Warden,Infernus,Bebop,Seven,McGinnis
6426316,The Sapphire Flame,Paradox,Lash,Dynamo,Abrams,Vindicta,Mo & Krill,Haze,Kelvin,Yamato,Bebop,Seven,Wraith
6426317,The Sapphire Flame,Abrams,Seven,Viscous,Kelvin,Lady Geist,Infernus,Haze,Bebop,McGinnis,Warden,Mo & Krill,Wraith
6426320,The Amber Hand,Wraith,Lash,Yamato,Abrams,Seven,Grey Talon,Infernus,Bebop,Lady Geist,Paradox,Vindicta,Shiv
6426321,The Sapphire Flame,Vindicta,Grey Talon,Viscous,Lady Geist,Bebop,Seven,Lash,Dynamo,Abrams,Infernus,Haze,McGinnis
6426322,The Sapphire Flame,Viscous,Wraith,Dynamo,Infernus,Warden,Shiv,Abrams,Seven,Bebop,McGinnis,Haze,Kelvin
6426323,The Amber Hand,Shiv,Yamato,Haze,McGinnis,Seven,Lady Geist,Dynamo,Grey Talon,Abrams,Pocket,Vindicta,Wraith
6426324,The Sapphire Flame,Abrams,Lash,Vindicta,Warden,Mo & Krill,Shiv,Infernus,Dynamo,Wraith,Haze,Seven,Bebop
6426326,The Sapphire Flame,Warden,Viscous,Dynamo,Lady Geist,Haze,Paradox,Seven,Pocket,McGinnis,Abrams,Bebop,Vindicta
6426329,The Sapphire Flame,Warden,Ivy,Abrams,Mo & Krill,Grey Talon,Kelvin,McGinnis,Infernus,Haze,Seven,Vindicta,Shiv
6426330,The Amber Hand,Haze,Kelvin,Infernus,Vindicta,Lady Geist,Yamato,Viscous,Bebop,Mo & Krill,Seven,McGinnis,Grey Talon
6426331,The Amber Hand,Ivy,Shiv,Pocket,Kelvin,Haze,Seven,Wraith,Viscous,Vindicta,Abrams,Bebop,Infernus
6426332,The Sapphire Flame,Vindicta,Haze,Wraith,Kelvin,Yamato,Pocket,Seven,McGinnis,Warden,Abrams,Bebop,Shiv
6426333,The Sapphire Flame,Infernus,Bebop,Ivy,Grey Talon,Vindicta,Kelvin,Seven,Haze,Wraith,Paradox,Pocket,Warden
6426334,The Amber Hand,Abrams,Bebop,McGinnis,Vindicta,Ivy,Haze,Warden,Lady Geist,Wraith,Lash,Paradox,Dynamo
6426338,The Amber Hand,Vindicta,Haze,Kelvin,Grey Talon,Wraith,Shiv,Seven,Pocket,Infernus,Viscous,Paradox,McGinnis
6426339,The Sapphire Flame,Vindicta,Bebop,Shiv,Wraith,Paradox,Grey Talon,Haze,Mo & Krill,Seven,Abrams,Dynamo,McGinnis
6426340,The Sapphire Flame,Dynamo,Shiv,Infernus,Vindicta,Seven,Bebop,Haze,Warden,Viscous,Mo & Krill,Kelvin,Grey Talon
6426341,The Amber Hand,Wraith,Ivy,Seven,Kelvin,Pocket,Shiv,Paradox,Grey Talon,Abrams,McGinnis,Haze,Vindicta
6426342,The Sapphire Flame,Haze,Kelvin,Shiv,Ivy,Seven,Grey Talon,Lady Geist,Mo & Krill,Abrams,McGinnis,Wraith,Paradox
6426344,The Sapphire Flame,Mo & Krill,Viscous,Yamato,Infernus,Dynamo,Kelvin,Shiv,Pocket,Paradox,Haze,Seven,Bebop
6426345,The Sapphire Flame,Warden,Viscous,Yamato,Pocket,Infernus,Haze,Shiv,Paradox,Bebop,Abrams,Kelvin,Ivy
6426350,The Sapphire Flame,Ivy,Haze,Infernus,Yamato,Pocket,Dynamo,Lash,Viscous,Lady Geist,Seven,Shiv,McGinnis
6426351,The Amber Hand,Seven,Abrams,Haze,Infernus,Bebop,Viscous,Vindicta,McGinnis,Grey Talon,Dynamo,Kelvin,Paradox
6426352,The Sapphire Flame,Ivy,Paradox,McGinnis,Haze,Abrams,Lady Geist,Pocket,Seven,Bebop,Wraith,Infernus,Shiv
6426353,The Sapphire Flame,Shiv,Yamato,Warden,Seven,Dynamo,Pocket,Haze,Vindicta,Grey Talon,Wraith,Infernus,McGinnis
6426354,The Sapphire Flame,Shiv,Haze,Bebop,McGinnis,Mo & Krill,Lady Geist,Grey Talon,Yamato,Infernus,Abrams,Wraith,Seven
6426357,The Sapphire Flame,Pocket,Haze,Warden,Abrams,Ivy,Seven,Mo & Krill,Lady Geist,Infernus,Vindicta,Yamato,Dynamo
6426361,The Amber Hand,Seven,Infernus,Wraith,Bebop,Abrams,Warden,Lady Geist,Haze,Dynamo,Vindicta,Grey Talon,Ivy
6426362,The Amber Hand,Haze,Mo & Krill,Paradox,Infernus,Lady Geist,McGinnis,Grey Talon,Seven,Viscous,Bebop,Kelvin,Abrams
6426363,The Sapphire Flame,Abrams,Vindicta,Seven,Bebop,Pocket,Haze,Paradox,Dynamo,Infernus,Shiv,Kelvin,Warden
6426366,The Amber Hand,McGinnis,Lash,Infernus,Viscous,Haze,Shiv,Seven,Mo & Krill,Vindicta,Abrams,Yamato,Wraith
6426370,The Sapphire Flame,Wraith,Bebop,Abrams,Seven,Vindicta,Paradox,Infernus,Pocket,Kelvin,Haze,Ivy,McGinnis
6426371,The Sapphire Flame,Dynamo,Haze,Infernus,McGinnis,Lady Geist,Seven,Yamato,Lash,Paradox,Warden,Viscous,Bebop
6426372,The Amber Hand,Shiv,Haze,Lash,Grey Talon,Infernus,Mo & Krill,Bebop,McGinnis,Vindicta,Yamato,Seven,Viscous
6426373,The Amber Hand,Abrams,Seven,Haze,Warden,Lash,Lady Geist,Infernus,Mo & Krill,Bebop,Yamato,Vindicta,Dynamo
6426374,The Amber Hand,Pocket,McGinnis,Vindicta,Viscous,Haze,Shiv,Lash,Wraith,Kelvin,Paradox,Infernus,Seven
6426375,The Amber Hand,Mo & Krill,Seven,Yamato,Viscous,Dynamo,Kelvin,Wraith,Haze,Pocket,Grey Talon,Bebop,McGinnis
6426379,The Sapphire Flame,Grey Talon,Bebop,Viscous,Warden,Lady Geist,Vindicta,Haze,Wraith,Seven,Ivy,Dynamo,Lash
6426385,The Amber Hand,Viscous,Seven,Yamato,Grey Talon,Kelvin,McGinnis,Infernus,Mo & Krill,Wraith,Lady Geist,Haze,Pocket
6426386,The Amber Hand,Infernus,Wraith,McGinnis,Haze,Pocket,Yamato,Seven,Mo & Krill,Grey Talon,Warden,Viscous,Vindicta
6426387,The Sapphire Flame,Wraith,Bebop,McGinnis,Yamato,Seven,Haze,Lash,Shiv,Warden,Abrams,Lady Geist,Infernus
6426390,The Amber Hand,Abrams,Seven,McGinnis,Wraith,Shiv,Vindicta,Haze,Infernus,Bebop,Grey Talon,Warden,Yamato
6426392,The Amber Hand,Yamato,Grey Talon,Haze,Seven,Shiv,Mo & Krill,Bebop,Pocket,Wraith,Kelvin,Warden,Lash
