matchid,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
5812205,The Amber Hand,Lady Geist,Abrams,Seven,Haze,Vindicta,Infernus,Lash,Bebop,Shiv,Mo & Krill,Paradox,McGinnis
5812207,The Sapphire Flame,Abrams,Shiv,Viscous,Dynamo,Bebop,Vindicta,Seven,McGinnis,Warden,Haze,Paradox,Wraith
5812208,The Amber Hand,Haze,Bebop,Warden,Lady Geist,Wraith,Vindicta,Dynamo,Kelvin,Grey Talon,Mo & Krill,McGinnis,Seven
5812209,The Amber Hand,Seven,Wraith,Dynamo,Haze,Grey Talon,Lady Geist,Abrams,Viscous,Lash,Paradox,Shiv,Vindicta
5812211,The Sapphire Flame,Infernus,Wraith,Bebop,Mo & Krill,Seven,Abrams,Shiv,Dynamo,Haze,Pocket,McGinnis,Grey Talon
5812212,The Sapphire Flame,Seven,Bebop,Paradox,Haze,Mo & Krill,Warden,Kelvin,Lady Geist,Wraith,Infernus,Viscous,McGinnis
5812216,The Amber Hand,Vindicta,Abrams,Haze,Warden,Yamato,Wraith,Paradox,Ivy,Seven,Viscous,Bebop,Grey Talon
5812218,The Sapphire Flame,Haze,Wraith,Shiv,Paradox,Infernus,Viscous,Seven,Pocket,Yamato,Warden,Vindicta,Grey Talon
5812223,The Amber Hand,Haze,Wraith,Kelvin,Infernus,Paradox,Seven,Lady Geist,Shiv,Ivy,Mo & Krill,Viscous,Vindicta
5812224,The Sapphire Flame,Lady Geist,Abrams,Dynamo,Ivy,Haze,Bebop,Paradox,Seven,Infernus,Mo & Krill,Lash,Kelvin
5812225,The Sapphire Flame,Lady Geist,Wraith,Warden,Paradox,Ivy,Infernus,Mo & Krill,Yamato,Grey Talon,Vindicta,Seven,Haze
5812226,The Sapphire Flame,Warden,Lash,Pocket,Ivy,Infernus,Abrams,Shiv,Grey Talon,Kelvin,Haze,Lady Geist,Mo & Krill
5812229,The Amber Hand,Wraith,McGinnis,Infernus,Seven,Vindicta,Viscous,Bebop,Haze,Grey Talon,Pocket,Paradox,Dynamo
5812230,The Amber Hand,Mo & Krill,Ivy,Kelvin,Vindicta,Wraith,Seven,Infernus,Haze,Abrams,Pocket,Lady Geist,Yamato
5812232,The Amber Hand,Abrams,Bebop,Lady Geist,Dynamo,Ivy,Kelvin,McGinnis,Wraith,Mo & Krill,Seven,Infernus,Haze
5812233,The Sapphire Flame,Seven,Lady Geist,Haze,Viscous,Vindicta,Infernus,Lash,Dynamo,Abrams,Warden,Pocket,Wraith
5812234,The Amber Hand,Dynamo,Haze,Mo & Krill,Wraith,Bebop,Seven,Pocket,Kelvin,Lash,McGinnis,Grey Talon,Lady Geist
5812235,The Sapphire Flame,Viscous,Ivy,Wraith,Kelvin,Warden,Infernus,Dynamo,McGinnis,Paradox,Haze,Grey Talon,Mo & Krill
5812236,The Amber Hand,Lady Geist,McGinnis,Haze,Seven,Viscous,Mo & Krill,Bebop,Kelvin,Pocket,Ivy,Dynamo,Infernus
5812240,The Amber Hand,Grey Talon,Ivy,Vindicta,McGinnis,Warden,Seven,Haze,Abrams,Wraith,Paradox,Pocket,Lady Geist
5812243,The Sapphire Flame,Bebop,Wraith,Ivy,Seven,Dynamo,Infernus,Haze,Viscous,Abrams,Paradox,McGinnis,Pocket
5812247,The Sapphire Flame,Abrams,Ivy,Infernus,Mo & Krill,Viscous,Shiv,Seven,McGinnis,Wraith,Vindicta,Bebop,Haze
5812248,The Sapphire Flame,Grey Talon,Dynamo,Wraith,Infernus,Warden,Viscous,Pocket,Haze,Vindicta,Ivy,Bebop,McGinnis
5812249,The Sapphire Flame,Seven,McGinnis,Bebop,Wraith,Ivy,Warden,Lash,Infernus,Abrams,Kelvin,Pocket,Haze
5812250,The Sapphire Flame,Mo & Krill,Haze,Grey Talon,Wraith,McGinnis,Lady Geist,Lash,Abrams,Bebop,Seven,Shiv,Warden
5812255,The Amber Hand,Ivy,Kelvin,Seven,Grey Talon,Dynamo,Pocket,Lady Geist,Paradox,Haze,Wraith,Vindicta,McGinnis
5812256,The Sapphire Flame,Paradox,Vindicta,Dynamo,Seven,Haze,Infernus,Wraith,Kelvin,Bebop,McGinnis,Shiv,Lady Geist
5812257,The Sapphire Flame,Wraith,Dynamo,Paradox,Infernus,Vindicta,Yamato,Haze,Mo & Krill,Lady Geist,Abrams,Seven,McGinnis
5812258,The Sapphire Flame,Infernus,Grey Talon,Dynamo,Bebop,Vindicta,McGinnis,Paradox,Wraith,Abrams,Haze,Seven,Pocket
5812263,The Amber Hand,Infernus,Seven,Bebop,Wraith,Abrams,Haze,Grey Talon,McGinnis,Vindicta,Warden,Kelvin,Mo & Krill
5812264,The Sapphire Flame,Pocket,Seven,Grey Talon,Wraith,Ivy,Lash,Mo & Krill,McGinnis,Warden,Kelvin,Bebop,Haze
5812265,The Sapphire Flame,Seven,Lady Geist,McGinnis,Abrams,Paradox,Dynamo,Wraith,Kelvin,Yamato,Grey Talon,Vindicta,Haze
5812266,The Amber Hand,Pocket,Viscous,Bebop,Seven,Warden,McGinnis,Paradox,Haze,Grey Talon,Dynamo,Kelvin,Wraith
5812267,The Sapphire Flame,Paradox,Mo & Krill,Seven,Lady Geist,Infernus,Bebop,Abrams,Dynamo,Lash,Haze,Wraith,Shiv
5812274,The Sapphire Flame,Dynamo,Wraith,Vindicta,Shiv,Warden,Yamato,Kelvin,Infernus,Seven,Lady Geist,Paradox,Haze
5812277,The Sapphire Flame,Haze,Mo & Krill,Infernus,Grey Talon,Wraith,Vindicta,Seven,Pocket,McGinnis,Dynamo,Kelvin,Abrams
5812279,The Sapphire Flame,Haze,Wraith,Infernus,Kelvin,McGinnis,Yamato,Mo & Krill,Viscous,Paradox,Abrams,Vindicta,Seven
5812280,The Amber Hand,Grey Talon,Seven,Lady Geist,Kelvin,Vindicta,Shiv,McGinnis,Yamato,Wraith,Pocket,Haze,Bebop
5812284,The Amber Hand,Grey Talon,Pocket,Seven,Ivy,Viscous,Haze,Dynamo,McGinnis,Paradox,Lady Geist,Abrams,Lash
5812285,The Sapphire Flame,Bebop,Shiv,Vindicta,Seven,Grey Talon,Infernus,Abrams,Yamato,McGinnis,Haze,Dynamo,Wraith
5812286,The Amber Hand,Kelvin,Lady Geist,Bebop,Dynamo,Grey Talon,Ivy,Infernus,Viscous,Haze,Vindicta,Seven,Abrams
5812287,The Sapphire Flame,Haze,McGinnis,Warden,Wraith,Yamato,Bebop,Grey Talon,Infernus,Ivy,Vindicta,Shiv,Seven
5812288,The Amber Hand,Wraith,Bebop,Grey Talon,Yamato,Haze,Mo & Krill,Infernus,Viscous,Seven,Shiv,Ivy,Vindicta
5812295,The Amber Hand,Vindicta,Seven,Bebop,Kelvin,Shiv,Dynamo,Paradox,Lady Geist,Wraith,McGinnis,Mo & Krill,Lash
5812298,The Amber Hand,Vindicta,Infernus,Pocket,Lady Geist,Haze,Seven,Shiv,Bebop,McGinnis,Dynamo,Grey Talon,Paradox
5812300,The Sapphire Flame,Shiv,Seven,Vindicta,Ivy,Bebop,Haze,Yamato,Wraith,Grey Talon,Infernus,Mo & Krill,Abrams
5812303,The Amber Hand,Haze,Viscous,Paradox,Shiv,Vindicta,Wraith,Lady Geist,Grey Talon,Kelvin,Infernus,Seven,Yamato
5812304,The Sapphire Flame,Bebop,Abrams,Ivy,Grey Talon,Infernus,Wraith,Lash,Paradox,Lady Geist,Seven,McGinnis,Haze
5812305,The Amber Hand,Dynamo,Pocket,Infernus,Wraith,Grey Talon,Vindicta,Shiv,McGinnis,Viscous,Bebop,Lady Geist,Haze
5812306,The Amber Hand,Shiv,Paradox,Bebop,Viscous,Dynamo,Lady Geist,Abrams,Infernus,Haze,Seven,Pocket,Wraith
5812307,The Sapphire Flame,Infernus,Shiv,Haze,Mo & Krill,Kelvin,Seven,Ivy,Wraith,Viscous,Bebop,Paradox,McGinnis
5812312,The Amber Hand,Yamato,Haze,Ivy,Infernus,McGinnis,Seven,Vindicta,Wraith,Warden,Bebop,Mo & Krill,Shiv
5812316,The Sapphire Flame,Bebop,Infernus,Dynamo,Lady Geist,Lash,Vindicta,Seven,Abrams,Mo & Krill,Haze,Warden,Ivy
5812317,The Sapphire Flame,Paradox,Seven,Kelvin,Vindicta,Ivy,Mo & Krill,Warden,Haze,Yamato,McGinnis,Dynamo,Grey Talon
5812319,The Sapphire Flame,Pocket,Vindicta,Wraith,Seven,McGinnis,Infernus,Haze,Bebop,Dynamo,Grey Talon,Paradox,Ivy
5812320,The Amber Hand,Paradox,Ivy,Lash,McGinnis,Grey Talon,Bebop,Seven,Wraith,Kelvin,Vindicta,Viscous,Lady Geist
5812321,The Amber Hand,Haze,Vindicta,Dynamo,Viscous,Abrams,Infernus,Grey Talon,Warden,Seven,Kelvin,Ivy,Lash
5812325,The Amber Hand,Shiv,Infernus,Seven,Abrams,Viscous,McGinnis,Ivy,Yamato,Dynamo,Mo & Krill,Kelvin,Warden
5812327,The Sapphire Flame,McGinnis,Kelvin,Infernus,Viscous,Yamato,Wraith,Warden,Haze,Lash,Lady Geist,Shiv,Pocket
5812329,The Amber Hand,Viscous,Mo & Krill,Infernus,Bebop,Kelvin,Yamato,Grey Talon,Vindicta,Shiv,Seven,Abrams,Haze
5812333,The Sapphire Flame,Lady Geist,Paradox,Vindicta,Infernus,Dynamo,McGinnis,Lash,Haze,Wraith,Mo & Krill,Seven,Bebop
5812335,The Amber Hand,Viscous,Warden,Shiv,Kelvin,Seven,Vindicta,Grey Talon,Yamato,Wraith,Bebop,Paradox,Infernus
5812336,The Amber Hand,Pocket,McGinnis,Abrams,Warden,Bebop,Shiv,Haze,Vindicta,Grey Talon,Infernus,Ivy,Seven
5812338,The Sapphire Flame,Haze,Lash,Kelvin,Paradox,McGinnis,Wraith,Warden,Pocket,Shiv,Seven,Yamato,Viscous
5812342,The Sapphire Flame,Vindicta,McGinnis,Wraith,Warden,Infernus,Bebop,Haze,Ivy,Dynamo,Paradox,Viscous,Grey Talon
5812343,The Sapphire Flame,Yamato,Haze,Vindicta,Kelvin,Wraith,Viscous,Lash,Infernus,Abrams,McGinnis,Pocket,Ivy
5812344,The Sapphire Flame,Yamato,Seven,Abrams,Vindicta,Bebop,Lash,Haze,Pocket,Infernus,Viscous,McGinnis,Wraith
5812348,The Amber Hand,Kelvin,Paradox,Warden,Wraith,Seven,Abrams,Lady Geist,Infernus,Haze,Pocket,Yamato,Vindicta
5812349,The Amber Hand,Wraith,Infernus,Abrams,Paradox,Vindicta,Bebop,McGinnis,Lady Geist,Ivy,Viscous,Seven,Haze
5812350,The Amber Hand,Haze,Wraith,Shiv,Paradox,Grey Talon,Warden,Vindicta,Yamato,Lash,McGinnis,Lady Geist,Ivy
5812354,The Sapphire Flame,Infernus,Seven,Haze,Abrams,Lady Geist,McGinnis,Grey Talon,Bebop,Paradox,Mo & Krill,Lash,Warden
5812355,The Sapphire Flame,Paradox,Grey Talon,Pocket,Vindicta,Infernus,Yamato,Lady Geist,Bebop,Seven,Abrams,Wraith,McGinnis
5812356,The Sapphire Flame,Vindicta,Wraith,Haze,Grey Talon,Shiv,Abrams,Viscous,Ivy,Warden,Seven,Infernus,Pocket
5812359,The Amber Hand,Abrams,Bebop,Shiv,McGinnis,Lash,Haze,Wraith,Seven,Mo & Krill,Vindicta,Paradox,Infernus
5812361,The Amber Hand,Abrams,Yamato,Vindicta,Wraith,Lady Geist,Seven,McGinnis,Haze,Kelvin,Infernus,Pocket,Shiv
5812362,The Sapphire Flame,Abrams,Lash,Infernus,Viscous,Haze,Vindicta,Bebop,Seven,Grey Talon,Wraith,Ivy,Shiv
5812365,The Amber Hand,Viscous,Vindicta,Seven,McGinnis,Haze,Paradox,Yamato,Warden,Bebop,Mo & Krill,Lash,Grey Talon
5812368,The Sapphire Flame,Abrams,Wraith,Dynamo,Viscous,Grey Talon,Shiv,Seven,Warden,Haze,Infernus,Lash,McGinnis
5812369,The Amber Hand,Infernus,Shiv,Lady Geist,Kelvin,Abrams,Viscous,Seven,Vindicta,Yamato,Bebop,Lash,Haze
5812370,The Amber Hand,Wraith,Shiv,Seven,Paradox,Mo & Krill,Haze,Bebop,Grey Talon,Infernus,Lady Geist,Warden,Yamato
5812372,The Sapphire Flame,Infernus,Bebop,Seven,Grey Talon,Paradox,Wraith,Vindicta,Haze,Lash,McGinnis,Dynamo,Yamato
5812379,The Amber Hand,Yamato,Bebop,Vindicta,Haze,Kelvin,Abrams,Warden,Wraith,Lady Geist,Grey Talon,Seven,McGinnis
5812380,The Amber Hand,Wraith,Dynamo,Grey Talon,McGinnis,Seven,Shiv,Infernus,Mo & Krill,Lash,Bebop,Haze,Paradox
5812381,The Amber Hand,McGinnis,Grey Talon,Seven,Haze,Ivy,Infernus,Shiv,Viscous,Lash,Paradox,Vindicta,Abrams
5812384,The Sapphire Flame,Haze,Vindicta,McGinnis,Abrams,Lady Geist,Shiv,Wraith,Seven,Mo & Krill,Pocket,Grey Talon,Infernus
5812388,The Sapphire Flame,Pocket,Grey Talon,McGinnis,Abrams,Viscous,Haze,Dynamo,Seven,Vindicta,Wraith,Ivy,Mo & Krill
5812389,The Amber Hand,Lash,Haze,Yamato,Ivy,McGinnis,Paradox,Wraith,Bebop,Warden,Vindicta,Mo & Krill,Shiv
5812390,The Amber Hand,Haze,Grey Talon,Bebop,Abrams,Warden,Lady Geist,Seven,Wraith,Paradox,Infernus,Kelvin,Vindicta
5812391,The Sapphire Flame,Paradox,Dynamo,Shiv,Vindicta,Mo & Krill,Viscous,Warden,Grey Talon,Bebop,Haze,Kelvin,Seven
5812392,The Sapphire Flame,Haze,Vindicta,Warden,Lash,Wraith,Mo & Krill,McGinnis,Kelvin,Lady Geist,Seven,Viscous,Pocket
5812398,The Amber Hand,Haze,Viscous,McGinnis,Warden,Grey Talon,Yamato,Pocket,Seven,Wraith,Dynamo,Infernus,Vindicta
5812399,The Sapphire Flame,Warden,Haze,Kelvin,McGinnis,Seven,Viscous,Bebop,Infernus,Vindicta,Grey Talon,Pocket,Wraith
5812400,The Amber Hand,Seven,Mo & Krill,Ivy,Wraith,Pocket,Dynamo,Paradox,Warden,Haze,Bebop,Lash,Lady Geist
5812402,The Amber Hand,Lady Geist,Mo & Krill,Haze,McGinnis,Vindicta,Kelvin,Infernus,Abrams,Grey Talon,Pocket,Seven,Wraith
5812404,The Sapphire Flame,Abrams,Warden,Shiv,Seven,Infernus,Vindicta,Lash,Ivy,Grey Talon,Haze,McGinnis,Viscous
5812405,The Sapphire Flame,Wraith,Vindicta,Haze,Seven,McGinnis,Paradox,Mo & Krill,Pocket,Viscous,Infernus,Ivy,Grey Talon
5812406,The Sapphire Flame,Vindicta,Haze,Warden,Abrams,Infernus,Lash,Seven,Wraith,Grey Talon,McGinnis,Yamato,Ivy
5812407,The Sapphire Flame,Seven,Infernus,Lady Geist,Bebop,Viscous,Warden,Vindicta,Pocket,Grey Talon,Wraith,Shiv,Haze
5812408,The Amber Hand,Abrams,Haze,Dynamo,Grey Talon,Seven,McGinnis,Warden,Ivy,Lash,Lady Geist,Yamato,Bebop
5812409,The Amber Hand,Bebop,Shiv,Abrams,Vindicta,Dynamo,Ivy,Haze,Seven,Infernus,McGinnis,Paradox,Viscous
5812411,The Sapphire Flame,Pocket,Wraith,Haze,Lady Geist,Ivy,Infernus,Shiv,Lash,Bebop,Abrams,Seven,Vindicta
5812413,The Amber Hand,McGinnis,Seven,Lash,Wraith,Warden,Infernus,Vindicta,Lady Geist,Grey Talon,Pocket,Paradox,Kelvin
5812414,The Amber Hand,Warden,Wraith,Mo & Krill,Haze,Viscous,Seven,Yamato,Lash,Kelvin,McGinnis,Grey Talon,Dynamo
5812421,The Sapphire Flame,Bebop,Infernus,Haze,Ivy,Warden,Kelvin,Seven,Pocket,Lady Geist,Vindicta,Wraith,Shiv
5812422,The Amber Hand,McGinnis,Mo & Krill,Vindicta,Grey Talon,Seven,Wraith,Lady Geist,Warden,Shiv,Viscous,Haze,Dynamo
5812423,The Amber Hand,Seven,Wraith,Infernus,Dynamo,Mo & Krill,Viscous,Lady Geist,Pocket,Kelvin,McGinnis,Shiv,Bebop
5812426,The Amber Hand,Seven,Haze,Lash,Lady Geist,Bebop,Infernus,Dynamo,Warden,Viscous,Abrams,Wraith,Pocket
5812427,The Amber Hand,Infernus,Grey Talon,Abrams,Yamato,Ivy,Wraith,Bebop,Seven,McGinnis,Vindicta,Lash,Haze
5812428,The Sapphire Flame,Wraith,Lash,Infernus,Grey Talon,McGinnis,Dynamo,Mo & Krill,Lady Geist,Haze,Seven,Pocket,Bebop
5812434,The Amber Hand,Haze,Yamato,Lash,Lady Geist,Grey Talon,McGinnis,Mo & Krill,Ivy,Pocket,Vindicta,Wraith,Viscous
5812435,The Amber Hand,Infernus,Lash,Warden,Haze,Paradox,Pocket,Viscous,Abrams,Seven,Wraith,Grey Talon,Shiv
5812436,The Sapphire Flame,Lady Geist,Vindicta,Dynamo,Haze,Infernus,Viscous,Seven,Shiv,Ivy,Wraith,Yamato,Bebop
5812437,The Amber Hand,Bebop,Seven,Dynamo,Pocket,Infernus,Abrams,Paradox,Warden,Haze,Kelvin,Vindicta,McGinnis
5812438,The Sapphire Flame,Shiv,Wraith,Bebop,McGinnis,Viscous,Pocket,Kelvin,Lady Geist,Haze,Yamato,Dynamo,Vindicta
5812441,The Sapphire Flame,Dynamo,Yamato,Lady Geist,Shiv,Paradox,Pocket,Viscous,Haze,Seven,Vindicta,McGinnis,Lash
5812442,The Sapphire Flame,Wraith,Vindicta,Dynamo,Lady Geist,Paradox,Kelvin,Seven,Haze,McGinnis,Grey Talon,Shiv,Warden
5812445,The Amber Hand,Infernus,Dynamo,Vindicta,Seven,Shiv,Mo & Krill,Wraith,Abrams,Lady Geist,Haze,Ivy,Bebop
5812448,The Amber Hand,Kelvin,Lash,Vindicta,Infernus,Warden,Shiv,McGinnis,Yamato,Wraith,Haze,Paradox,Abrams
5812451,The Sapphire Flame,Bebop,Dynamo,Lash,Kelvin,Wraith,Abrams,Seven,Viscous,Warden,Lady Geist,Infernus,Grey Talon
5812452,The Sapphire Flame,Shiv,Grey Talon,Haze,Dynamo,Bebop,McGinnis,Viscous,Ivy,Wraith,Infernus,Lash,Vindicta
5812453,The Amber Hand,Warden,Wraith,Bebop,McGinnis,Ivy,Paradox,Kelvin,Grey Talon,Mo & Krill,Seven,Lash,Haze
5812454,The Sapphire Flame,Abrams,Seven,Ivy,Infernus,Dynamo,Lash,Haze,Bebop,Kelvin,Vindicta,McGinnis,Paradox
5812457,The Sapphire Flame,Abrams,McGinnis,Grey Talon,Paradox,Haze,Viscous,Kelvin,Dynamo,Ivy,Pocket,Seven,Wraith
5812463,The Sapphire Flame,Mo & Krill,Lady Geist,Kelvin,Wraith,Haze,Infernus,Seven,Vindicta,Abrams,Viscous,McGinnis,Dynamo
5812464,The Amber Hand,Lady Geist,Seven,Paradox,Shiv,Kelvin,Viscous,Vindicta,Wraith,Infernus,Haze,McGinnis,Dynamo
5812465,The Sapphire Flame,Paradox,Infernus,Ivy,Vindicta,Warden,Kelvin,Grey Talon,Seven,Bebop,Pocket,Dynamo,Haze
5812467,The Amber Hand,Viscous,Lady Geist,Haze,Infernus,Kelvin,McGinnis,Abrams,Seven,Lash,Bebop,Shiv,Vindicta
5812468,The Sapphire Flame,Vindicta,Yamato,Bebop,Haze,Infernus,Warden,Ivy,Abrams,Seven,McGinnis,Lady Geist,Lash
5812476,The Sapphire Flame,Yamato,Paradox,Wraith,Vindicta,Mo & Krill,McGinnis,Kelvin,Haze,Infernus,Ivy,Pocket,Seven
5812477,The Sapphire Flame,Lady Geist,Paradox,Abrams,Kelvin,McGinnis,Haze,Seven,Bebop,Vindicta,Grey Talon,Infernus,Pocket
5812478,The Sapphire Flame,McGinnis,Seven,Dynamo,Haze,Kelvin,Lash,Ivy,Mo & Krill,Grey Talon,Abrams,Wraith,Bebop
5812479,The Sapphire Flame,Lash,Seven,Vindicta,Ivy,Yamato,Shiv,Lady Geist,Wraith,Warden,Bebop,Haze,Grey Talon
5812484,The Sapphire Flame,Yamato,Haze,Seven,Lady Geist,Viscous,Abrams,Wraith,Ivy,McGinnis,Grey Talon,Warden,Shiv
5812491,The Amber Hand,Warden,Ivy,Grey Talon,Seven,Infernus,Abrams,Shiv,Dynamo,Bebop,Vindicta,Pocket,McGinnis
5812492,The Sapphire Flame,Ivy,Lady Geist,Abrams,Pocket,Infernus,Lash,Haze,Paradox,Wraith,Seven,Warden,Yamato
5812493,The Amber Hand,Lady Geist,Shiv,Bebop,Seven,Paradox,McGinnis,Vindicta,Haze,Yamato,Wraith,Infernus,Pocket
5812494,The Sapphire Flame,Haze,Grey Talon,Wraith,Seven,Bebop,Infernus,Paradox,Kelvin,McGinnis,Vindicta,Lady Geist,Yamato
5812497,The Amber Hand,Seven,Viscous,Warden,Wraith,Abrams,Dynamo,Vindicta,Lady Geist,Kelvin,Grey Talon,McGinnis,Haze
5812498,The Sapphire Flame,Yamato,Bebop,Haze,Warden,Seven,Pocket,Paradox,Grey Talon,Ivy,Vindicta,Kelvin,McGinnis
5812499,The Sapphire Flame,Ivy,Bebop,Haze,Lady Geist,Warden,Yamato,Viscous,Seven,Pocket,Abrams,McGinnis,Lash
5812500,The Sapphire Flame,Infernus,Bebop,Haze,Kelvin,Vindicta,Lady Geist,Ivy,Wraith,Warden,Seven,Pocket,Shiv
5812502,The Sapphire Flame,Pocket,Dynamo,Lady Geist,Abrams,Haze,Kelvin,Shiv,Seven,McGinnis,Wraith,Vindicta,Grey Talon
5812503,The Sapphire Flame,Paradox,Haze,Bebop,Abrams,Pocket,Warden,Viscous,McGinnis,Wraith,Lash,Seven,Infernus
5812505,The Amber Hand,Seven,Shiv,McGinnis,Haze,Paradox,Vindicta,Lady Geist,Abrams,Wraith,Infernus,Bebop,Dynamo
5812509,The Sapphire Flame,Infernus,Vindicta,Paradox,Dynamo,Ivy,Lash,Haze,Mo & Krill,Seven,Viscous,McGinnis,Shiv
5812510,The Amber Hand,Dynamo,Seven,Vindicta,Haze,McGinnis,Wraith,Kelvin,Grey Talon,Abrams,Infernus,Lash,Bebop
5812522,The Amber Hand,Dynamo,Infernus,Bebop,Seven,Kelvin,Shiv,Vindicta,Lash,Grey Talon,Wraith,Lady Geist,Haze
5812523,The Sapphire Flame,Warden,Pocket,Lash,Vindicta,McGinnis,Dynamo,Shiv,Infernus,Seven,Wraith,Haze,Abrams
5812524,The Sapphire Flame,Pocket,Bebop,Infernus,Wraith,Ivy,Haze,Lash,Vindicta,Paradox,Seven,McGinnis,Dynamo
5812525,The Amber Hand,Abrams,Lash,Infernus,Dynamo,McGinnis,Ivy,Haze,Kelvin,Lady Geist,Pocket,Warden,Shiv
5812526,The Sapphire Flame,Wraith,Shiv,Viscous,Vindicta,Grey Talon,Haze,Dynamo,Abrams,Pocket,Infernus,McGinnis,Seven
5812532,The Amber Hand,Pocket,Lady Geist,Infernus,Seven,Kelvin,Dynamo,Wraith,Warden,Mo & Krill,Haze,Vindicta,McGinnis
5812533,The Amber Hand,Grey Talon,Abrams,Infernus,Vindicta,Haze,Bebop,Shiv,Wraith,Kelvin,Mo & Krill,Seven,Lash
5812534,The Amber Hand,Lash,Abrams,McGinnis,Vindicta,Haze,Seven,Wraith,Ivy,Paradox,Mo & Krill,Lady Geist,Grey Talon
5812536,The Sapphire Flame,Abrams,Lady Geist,Seven,McGinnis,Shiv,Viscous,Warden,Mo & Krill,Haze,Pocket,Paradox,Wraith
5812537,The Amber Hand,Warden,Vindicta,Dynamo,Abrams,Lash,Ivy,Paradox,Haze,McGinnis,Infernus,Seven,Kelvin
5812541,The Amber Hand,Bebop,Vindicta,Seven,McGinnis,Infernus,Wraith,Ivy,Grey Talon,Lady Geist,Paradox,Abrams,Haze
5812543,The Sapphire Flame,Seven,Dynamo,Abrams,Lady Geist,Warden,Wraith,McGinnis,Vindicta,Haze,Yamato,Bebop,Kelvin
5812544,The Sapphire Flame,Seven,Dynamo,Yamato,Kelvin,Infernus,Pocket,Ivy,Vindicta,Shiv,Haze,Viscous,Lady Geist
5812551,The Sapphire Flame,Kelvin,Warden,Lady Geist,Infernus,Haze,Abrams,Seven,Wraith,Bebop,Lash,Grey Talon,Dynamo
5812554,The Amber Hand,McGinnis,Bebop,Haze,Paradox,Vindicta,Seven,Yamato,Dynamo,Lady Geist,Grey Talon,Warden,Wraith
5812555,The Sapphire Flame,Haze,Lady Geist,Mo & Krill,Lash,Bebop,Pocket,Dynamo,Vindicta,Paradox,Infernus,Warden,Grey Talon
5812557,The Sapphire Flame,Infernus,Grey Talon,Wraith,Kelvin,Bebop,Lady Geist,Lash,Abrams,Vindicta,Seven,Haze,McGinnis
5812559,The Amber Hand,Lady Geist,McGinnis,Haze,Wraith,Paradox,Ivy,Seven,Abrams,Shiv,Grey Talon,Viscous,Warden
5812566,The Sapphire Flame,Viscous,Haze,Infernus,Yamato,McGinnis,Grey Talon,Seven,Dynamo,Vindicta,Kelvin,Bebop,Shiv
5812567,The Amber Hand,Shiv,Lady Geist,Grey Talon,Dynamo,Bebop,Seven,McGinnis,Haze,Ivy,Kelvin,Abrams,Infernus
5812575,The Sapphire Flame,Dynamo,Vindicta,Shiv,Abrams,Seven,Pocket,Lady Geist,Viscous,Wraith,Haze,Infernus,McGinnis
5812576,The Amber Hand,Vindicta,Abrams,Seven,Paradox,Haze,Infernus,Grey Talon,Yamato,Kelvin,Wraith,Lady Geist,Bebop
5812577,The Amber Hand,Ivy,Viscous,Wraith,McGinnis,Seven,Grey Talon,Kelvin,Yamato,Warden,Shiv,Bebop,Haze
5812578,The Sapphire Flame,Abrams,Warden,Seven,Infernus,Lash,McGinnis,Viscous,Dynamo,Shiv,Kelvin,Wraith,Bebop
5812581,The Amber Hand,Grey Talon,Warden,Dynamo,Pocket,Yamato,Haze,Shiv,Kelvin,Wraith,Viscous,Paradox,Lady Geist
5812582,The Sapphire Flame,Bebop,Seven,Shiv,Pocket,Lady Geist,Infernus,Grey Talon,Vindicta,Lash,Paradox,Wraith,Haze
5812583,The Amber Hand,Paradox,Yamato,Lash,Pocket,Seven,Dynamo,McGinnis,Haze,Infernus,Abrams,Bebop,Lady Geist
5812589,The Amber Hand,Abrams,Haze,McGinnis,Infernus,Mo & Krill,Seven,Wraith,Paradox,Vindicta,Bebop,Shiv,Dynamo
5812590,The Sapphire Flame,Infernus,McGinnis,Abrams,Bebop,Viscous,Yamato,Warden,Haze,Wraith,Dynamo,Paradox,Seven
5812591,The Amber Hand,Pocket,Kelvin,Grey Talon,Haze,Lash,Abrams,Dynamo,McGinnis,Seven,Infernus,Vindicta,Wraith
5812595,The Amber Hand,Lady Geist,Shiv,Seven,Infernus,Haze,Grey Talon,Ivy,Mo & Krill,Viscous,Dynamo,Bebop,Wraith
5812599,The Sapphire Flame,Pocket,Wraith,Shiv,Infernus,Paradox,Lady Geist,Haze,Seven,McGinnis,Abrams,Viscous,Lash
5812600,The Amber Hand,Seven,Wraith,Dynamo,Infernus,Yamato,Haze,Pocket,Kelvin,Abrams,Lady Geist,Ivy,Bebop
5812601,The Sapphire Flame,Abrams,Vindicta,Grey Talon,Infernus,Yamato,Ivy,Wraith,Lash,Kelvin,Seven,McGinnis,Haze
5812602,The Sapphire Flame,Infernus,Bebop,Lady Geist,Warden,Pocket,Seven,Vindicta,Ivy,Grey Talon,McGinnis,Haze,Lash
5812603,The Sapphire Flame,Wraith,Paradox,Lady Geist,Seven,Infernus,Dynamo,McGinnis,Kelvin,Warden,Vindicta,Shiv,Bebop
