matchid,duration,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
6427811,34:41,0,mcginnis,abrams,lash,grey talon,warden,haze,pocket,bebop,shiv,mo & krill,seven,wraith
6427812,35:29,1,infernus,warden,wraith,bebop,grey talon,seven,shiv,dynamo,lady geist,haze,ivy,vindicta
6427814,24:30,0,seven,wraith,shiv,abrams,vindicta,mcginnis,pocket,yamato,infernus,lash,bebop,haze
6427815,31:35,0,paradox,wraith,bebop,abrams,haze,seven,dynamo,vindicta,lash,lady geist,kelvin,warden
6427816,26:22,1,pocket,bebop,mo & krill,kelvin,infernus,seven,yamato,lady geist,ivy,haze,vindicta,mcginnis
6427821,33:08,0,ivy,viscous,abrams,paradox,infernus,seven,lady geist,vindicta,mcginnis,kelvin,wraith,yamato
6427822,24:12,0,vindicta,dynamo,kelvin,mcginnis,abrams,haze,pocket,grey talon,shiv,infernus,bebop,seven
6427823,47:45,1,yamato,lady geist,seven,mcginnis,dynamo,shiv,lash,mo & krill,warden,pocket,vindicta,haze
6427824,26:06,1,grey talon,wraith,haze,kelvin,infernus,bebop,dynamo,viscous,abrams,ivy,vindicta,mo & krill
6427825,38:15,1,vindicta,seven,mcginnis,grey talon,kelvin,bebop,wraith,yamato,pocket,warden,haze,infernus
6427826,35:49,0,infernus,kelvin,grey talon,mo & krill,abrams,dynamo,bebop,paradox,wraith,yamato,seven,lash
6427829,26:54,0,abrams,lash,vindicta,yamato,infernus,haze,grey talon,wraith,mo & krill,pocket,seven,bebop
6427831,31:08,0,paradox,lady geist,kelvin,lash,seven,abrams,grey talon,pocket,wraith,bebop,warden,dynamo
6427832,25:25,0,haze,ivy,vindicta,seven,pocket,viscous,paradox,mcginnis,dynamo,lady geist,grey talon,wraith
6427835,26:35,1,wraith,vindicta,yamato,paradox,mo & krill,haze,mcginnis,pocket,warden,lash,bebop,viscous
6427839,31:31,1,abrams,warden,mcginnis,wraith,vindicta,bebop,haze,pocket,dynamo,infernus,seven,lady geist
6427845,30:13,1,mo & krill,pocket,wraith,haze,warden,ivy,kelvin,paradox,yamato,mcginnis,seven,abrams
6427846,32:30,1,lady geist,vindicta,seven,pocket,wraith,yamato,kelvin,warden,abrams,infernus,mcginnis,haze
6427849,25:44,1,dynamo,lady geist,infernus,ivy,bebop,kelvin,paradox,mo & krill,haze,lash,wraith,yamato
6427850,38:09,1,kelvin,shiv,bebop,warden,haze,seven,yamato,paradox,vindicta,wraith,mcginnis,infernus
6427853,22:01,1,kelvin,dynamo,abrams,haze,grey talon,infernus,shiv,lash,yamato,seven,bebop,lady geist
6427854,14:10,0,lady geist,abrams,shiv,seven,mo & krill,lash,pocket,infernus,wraith,kelvin,vindicta,dynamo
6427855,20:03,1,yamato,lash,paradox,shiv,infernus,dynamo,wraith,vindicta,viscous,bebop,mcginnis,seven
6427856,25:00,0,kelvin,dynamo,wraith,warden,infernus,seven,shiv,mcginnis,mo & krill,haze,abrams,vindicta
6427859,29:39,1,mcginnis,bebop,abrams,haze,paradox,ivy,pocket,grey talon,wraith,yamato,vindicta,seven
6427860,24:21,0,infernus,kelvin,lash,lady geist,grey talon,seven,dynamo,vindicta,warden,haze,bebop,mcginnis
6427861,31:02,0,haze,lash,mcginnis,seven,grey talon,paradox,infernus,viscous,warden,vindicta,yamato,bebop
6427862,34:14,0,haze,mcginnis,bebop,yamato,lady geist,infernus,pocket,seven,vindicta,grey talon,shiv,ivy
6427864,29:58,0,infernus,wraith,grey talon,yamato,haze,shiv,ivy,bebop,kelvin,seven,viscous,mcginnis
6427865,33:00,0,yamato,bebop,wraith,kelvin,shiv,infernus,haze,mo & krill,seven,vindicta,dynamo,pocket
6427866,12:50,0,shiv,wraith,seven,abrams,kelvin,bebop,pocket,lady geist,viscous,mo & krill,warden,vindicta
6427869,29:10,1,haze,ivy,vindicta,wraith,viscous,shiv,warden,bebop,seven,yamato,lady geist,kelvin
6427870,39:44,1,infernus,grey talon,shiv,abrams,mo & krill,bebop,wraith,pocket,mcginnis,vindicta,dynamo,seven
6427871,35:11,0,infernus,seven,paradox,bebop,haze,abrams,vindicta,viscous,lash,pocket,grey talon,wraith
6427872,23:15,0,seven,wraith,shiv,kelvin,haze,mcginnis,grey talon,bebop,viscous,abrams,dynamo,infernus
6427873,30:13,0,wraith,mcginnis,shiv,seven,vindicta,lash,lady geist,mo & krill,pocket,infernus,abrams,yamato
6427874,19:04,1,kelvin,haze,seven,viscous,wraith,infernus,dynamo,pocket,grey talon,lash,vindicta,mcginnis
6427875,28:38,1,pocket,grey talon,kelvin,viscous,bebop,paradox,vindicta,seven,wraith,ivy,warden,lash
6427877,26:09,1,mo & krill,haze,kelvin,dynamo,lash,mcginnis,vindicta,infernus,seven,wraith,lady geist,warden
6427878,43:57,1,viscous,mo & krill,grey talon,infernus,vindicta,mcginnis,pocket,seven,haze,bebop,yamato,wraith
6427879,16:53,0,grey talon,paradox,lady geist,kelvin,wraith,mo & krill,bebop,haze,dynamo,pocket,seven,vindicta
6427880,29:23,1,viscous,lash,bebop,yamato,grey talon,ivy,mcginnis,haze,kelvin,lady geist,warden,paradox
6427887,12:42,1,dynamo,mcginnis,vindicta,wraith,yamato,shiv,viscous,haze,grey talon,seven,infernus,paradox
6427890,43:26,0,seven,viscous,vindicta,haze,mcginnis,lady geist,wraith,pocket,dynamo,ivy,shiv,infernus
6427893,45:44,1,yamato,viscous,mcginnis,haze,paradox,shiv,bebop,pocket,infernus,lash,mo & krill,lady geist
6427894,20:59,0,bebop,haze,viscous,pocket,infernus,seven,lady geist,mcginnis,abrams,kelvin,shiv,vindicta
6427896,40:43,0,lash,warden,ivy,yamato,abrams,pocket,haze,vindicta,lady geist,seven,paradox,infernus
6427900,43:51,0,vindicta,ivy,pocket,bebop,viscous,mcginnis,lash,seven,wraith,haze,yamato,infernus
6427901,41:26,1,shiv,yamato,lash,infernus,paradox,haze,grey talon,vindicta,pocket,seven,kelvin,mcginnis
6427903,33:16,0,lady geist,infernus,mo & krill,seven,warden,haze,grey talon,shiv,abrams,pocket,yamato,mcginnis
6427907,28:40,1,yamato,lash,vindicta,haze,dynamo,grey talon,shiv,bebop,abrams,infernus,seven,warden
6427908,40:14,1,mcginnis,abrams,yamato,vindicta,bebop,warden,wraith,dynamo,viscous,grey talon,seven,haze
6427909,39:00,0,yamato,lash,infernus,dynamo,mcginnis,bebop,wraith,seven,vindicta,viscous,haze,ivy
6427910,32:05,0,wraith,haze,kelvin,warden,seven,paradox,mcginnis,vindicta,abrams,infernus,shiv,grey talon
6427911,8:33,0,bebop,haze,lash,viscous,shiv,seven,wraith,mcginnis,mo & krill,infernus,lady geist,vindicta
6427912,38:05,1,lady geist,vindicta,pocket,viscous,seven,kelvin,warden,haze,infernus,yamato,grey talon,wraith
6427913,28:33,0,dynamo,abrams,shiv,haze,seven,wraith,grey talon,infernus,paradox,bebop,vindicta,mo & krill
6427914,16:56,1,pocket,vindicta,shiv,seven,abrams,ivy,lady geist,kelvin,warden,mcginnis,haze,viscous
6427915,28:25,1,seven,mcginnis,abrams,wraith,vindicta,grey talon,kelvin,lady geist,shiv,haze,infernus,ivy
6427918,39:00,0,haze,seven,dynamo,yamato,mo & krill,vindicta,shiv,paradox,infernus,lady geist,warden,grey talon
6427919,31:48,0,paradox,vindicta,ivy,bebop,shiv,wraith,haze,yamato,abrams,lash,seven,mo & krill
6427920,25:43,1,bebop,mo & krill,abrams,infernus,lady geist,paradox,pocket,seven,ivy,haze,wraith,kelvin
6427922,21:15,0,warden,yamato,lady geist,seven,dynamo,lash,paradox,infernus,shiv,wraith,vindicta,haze
6427925,12:46,1,haze,grey talon,mo & krill,bebop,abrams,lady geist,seven,warden,pocket,infernus,ivy,wraith
6427928,22:42,0,ivy,pocket,haze,seven,kelvin,infernus,shiv,yamato,mcginnis,grey talon,wraith,abrams
6427929,27:54,1,dynamo,haze,mcginnis,bebop,grey talon,pocket,shiv,ivy,lash,infernus,seven,wraith
6427930,32:09,1,seven,shiv,bebop,pocket,vindicta,abrams,kelvin,grey talon,paradox,mcginnis,infernus,haze
6427931,41:03,1,lady geist,lash,mcginnis,viscous,warden,abrams,paradox,wraith,haze,grey talon,bebop,infernus
6427932,42:30,1,haze,kelvin,abrams,grey talon,mcginnis,ivy,vindicta,shiv,lady geist,warden,dynamo,wraith
6427933,27:00,1,abrams,haze,infernus,paradox,lady geist,vindicta,mo & krill,yamato,warden,bebop,wraith,seven
6427934,27:37,1,paradox,mcginnis,bebop,viscous,vindicta,pocket,lash,yamato,seven,wraith,abrams,dynamo
6427935,21:00,1,ivy,mcginnis,seven,lash,bebop,kelvin,abrams,wraith,warden,pocket,infernus,lady geist
6427937,10:39,0,mcginnis,lash,infernus,abrams,wraith,shiv,warden,paradox,vindicta,ivy,haze,lady geist
6427938,19:39,1,shiv,lady geist,bebop,pocket,mcginnis,vindicta,wraith,seven,abrams,infernus,mo & krill,lash
6427939,23:38,0,dynamo,grey talon,lady geist,kelvin,mcginnis,infernus,pocket,warden,yamato,seven,haze,wraith
6427940,25:40,0,dynamo,haze,kelvin,warden,grey talon,seven,bebop,pocket,vindicta,infernus,viscous,wraith
6427941,33:48,0,abrams,vindicta,grey talon,lady geist,warden,kelvin,viscous,bebop,wraith,haze,mo & krill,seven
6427944,32:40,1,grey talon,abrams,shiv,vindicta,kelvin,ivy,bebop,infernus,mcginnis,haze,wraith,seven
6427945,37:51,0,haze,mo & krill,wraith,yamato,bebop,seven,mcginnis,pocket,shiv,warden,lady geist,grey talon
6427946,21:12,0,haze,wraith,infernus,paradox,warden,pocket,grey talon,shiv,vindicta,bebop,seven,abrams
6427948,28:11,0,wraith,seven,mo & krill,vindicta,mcginnis,haze,kelvin,paradox,infernus,grey talon,dynamo,abrams
6427950,41:54,1,mcginnis,warden,infernus,seven,viscous,grey talon,kelvin,haze,mo & krill,dynamo,bebop,abrams
6427955,30:50,0,lady geist,vindicta,infernus,yamato,mcginnis,grey talon,lash,warden,paradox,seven,bebop,haze
6427956,35:21,0,dynamo,kelvin,infernus,wraith,vindicta,grey talon,seven,abrams,warden,yamato,bebop,lady geist
6427957,28:33,1,infernus,mcginnis,grey talon,mo & krill,bebop,haze,paradox,abrams,seven,shiv,ivy,dynamo
6427958,40:31,1,paradox,lady geist,infernus,vindicta,grey talon,mcginnis,dynamo,bebop,seven,kelvin,lash,haze
6427961,27:19,1,paradox,infernus,wraith,bebop,lady geist,dynamo,yamato,vindicta,mcginnis,haze,seven,kelvin
6427965,26:36,0,shiv,dynamo,pocket,infernus,mo & krill,bebop,kelvin,haze,seven,vindicta,lady geist,abrams
6427966,29:57,1,viscous,grey talon,infernus,pocket,haze,wraith,warden,kelvin,seven,mcginnis,bebop,yamato
6427968,22:09,1,shiv,bebop,dynamo,vindicta,ivy,haze,grey talon,viscous,abrams,seven,kelvin,warden
6427971,32:46,0,yamato,mcginnis,bebop,vindicta,abrams,infernus,lash,haze,mo & krill,viscous,seven,paradox
6427981,53:02,0,seven,lady geist,mo & krill,bebop,mcginnis,lash,haze,paradox,infernus,wraith,vindicta,yamato
6427982,40:17,1,grey talon,vindicta,haze,pocket,abrams,wraith,seven,kelvin,viscous,paradox,infernus,mcginnis
6427983,30:35,0,seven,dynamo,vindicta,abrams,pocket,grey talon,haze,infernus,lady geist,wraith,paradox,bebop
6427984,29:11,1,warden,infernus,vindicta,haze,pocket,paradox,seven,mcginnis,ivy,bebop,kelvin,lady geist
6427985,25:40,1,haze,abrams,viscous,yamato,wraith,pocket,mcginnis,kelvin,lady geist,vindicta,dynamo,seven
6427986,33:21,0,dynamo,seven,haze,wraith,vindicta,yamato,warden,grey talon,ivy,infernus,abrams,viscous
6427993,21:26,0,vindicta,grey talon,bebop,seven,mcginnis,haze,pocket,wraith,paradox,mo & krill,dynamo,viscous
6427994,28:45,0,viscous,ivy,vindicta,seven,lady geist,bebop,infernus,haze,kelvin,wraith,paradox,dynamo
6427995,25:58,1,vindicta,infernus,mo & krill,bebop,wraith,haze,abrams,warden,grey talon,ivy,seven,lady geist
6427996,24:02,0,wraith,abrams,mcginnis,haze,seven,grey talon,ivy,pocket,infernus,vindicta,bebop,lady geist
6428001,29:57,0,haze,wraith,infernus,pocket,paradox,vindicta,warden,lady geist,ivy,kelvin,grey talon,seven
6428005,28:33,1,infernus,seven,warden,lady geist,mcginnis,haze,grey talon,vindicta,dynamo,shiv,ivy,lash
6428009,27:03,1,grey talon,warden,shiv,lady geist,haze,paradox,seven,mo & krill,bebop,viscous,ivy,vindicta
6428014,32:27,0,kelvin,pocket,infernus,warden,viscous,bebop,lash,haze,seven,wraith,mcginnis,vindicta
6428017,41:03,1,pocket,kelvin,infernus,ivy,haze,paradox,viscous,grey talon,wraith,seven,vindicta,dynamo
6428020,30:10,1,mcginnis,paradox,haze,kelvin,yamato,warden,seven,mo & krill,bebop,vindicta,abrams,wraith
6428022,28:00,0,abrams,pocket,yamato,wraith,bebop,haze,viscous,infernus,shiv,ivy,seven,grey talon
6428027,20:52,1,seven,wraith,grey talon,ivy,vindicta,mo & krill,yamato,abrams,pocket,infernus,haze,bebop
6428028,28:33,1,ivy,seven,abrams,wraith,bebop,grey talon,mcginnis,infernus,dynamo,vindicta,lash,shiv
6428029,22:46,1,grey talon,dynamo,viscous,vindicta,infernus,lady geist,paradox,pocket,bebop,kelvin,wraith,mo & krill
6428030,26:25,1,ivy,dynamo,viscous,warden,vindicta,mcginnis,infernus,seven,haze,mo & krill,wraith,grey talon
6428036,27:32,1,mcginnis,paradox,infernus,lady geist,mo & krill,kelvin,shiv,seven,vindicta,haze,bebop,yamato
6428037,34:06,1,vindicta,wraith,lady geist,lash,mcginnis,infernus,grey talon,haze,ivy,seven,warden,pocket
6428040,29:08,0,wraith,dynamo,shiv,kelvin,grey talon,mo & krill,infernus,vindicta,seven,mcginnis,haze,viscous
6428043,44:37,0,haze,lash,bebop,mo & krill,seven,yamato,viscous,vindicta,wraith,infernus,mcginnis,grey talon
6428045,36:14,0,seven,infernus,haze,lash,lady geist,grey talon,kelvin,paradox,mo & krill,mcginnis,wraith,pocket
6428047,24:25,0,bebop,seven,kelvin,shiv,lady geist,warden,vindicta,lash,haze,mcginnis,ivy,infernus
6428049,27:05,0,vindicta,viscous,bebop,seven,abrams,kelvin,haze,wraith,lady geist,warden,mo & krill,mcginnis
6428056,28:34,0,abrams,dynamo,mcginnis,haze,bebop,grey talon,ivy,warden,vindicta,wraith,seven,yamato
6428057,33:56,0,wraith,abrams,infernus,haze,vindicta,seven,lady geist,mcginnis,grey talon,pocket,viscous,bebop
6428062,29:25,1,grey talon,infernus,vindicta,kelvin,lady geist,wraith,seven,bebop,mcginnis,haze,abrams,paradox
6428065,25:33,0,wraith,shiv,kelvin,bebop,dynamo,ivy,yamato,seven,haze,infernus,warden,viscous
6428069,26:10,0,vindicta,shiv,bebop,haze,infernus,abrams,paradox,seven,pocket,ivy,mo & krill,dynamo
6428070,29:11,0,lash,pocket,haze,vindicta,dynamo,abrams,wraith,mcginnis,yamato,warden,seven,viscous
6428071,34:31,1,lash,mcginnis,haze,viscous,grey talon,lady geist,shiv,pocket,paradox,kelvin,bebop,infernus
6428074,19:05,0,vindicta,lady geist,kelvin,abrams,grey talon,dynamo,paradox,pocket,shiv,haze,warden,infernus
6428076,47:07,0,seven,lash,vindicta,abrams,dynamo,wraith,paradox,bebop,mo & krill,mcginnis,kelvin,grey talon
6428077,14:07,1,mcginnis,infernus,paradox,wraith,vindicta,haze,lash,shiv,grey talon,viscous,seven,pocket
6428078,25:34,0,viscous,seven,wraith,haze,ivy,mcginnis,grey talon,lash,shiv,pocket,vindicta,bebop
6428079,35:27,0,seven,paradox,grey talon,haze,bebop,dynamo,vindicta,shiv,wraith,viscous,warden,infernus
6428082,31:39,0,vindicta,infernus,bebop,dynamo,wraith,lash,paradox,seven,mcginnis,shiv,haze,grey talon
6428084,33:43,1,grey talon,haze,mcginnis,vindicta,yamato,seven,infernus,kelvin,mo & krill,shiv,abrams,wraith
6428085,35:46,0,paradox,pocket,kelvin,infernus,grey talon,vindicta,wraith,mo & krill,bebop,warden,shiv,seven
6428086,16:08,1,bebop,haze,lady geist,mo & krill,grey talon,wraith,shiv,viscous,infernus,seven,abrams,vindicta
6428087,34:24,1,vindicta,haze,yamato,infernus,warden,wraith,paradox,viscous,seven,ivy,dynamo,shiv
6428088,35:41,1,seven,wraith,abrams,vindicta,grey talon,bebop,kelvin,haze,infernus,shiv,mo & krill,viscous
6428089,29:05,0,warden,infernus,bebop,shiv,haze,mcginnis,lash,grey talon,seven,yamato,wraith,vindicta
6428090,30:53,1,lady geist,warden,haze,bebop,kelvin,infernus,viscous,vindicta,wraith,yamato,seven,paradox
6428092,24:34,1,vindicta,yamato,infernus,viscous,shiv,wraith,kelvin,lash,mcginnis,warden,seven,paradox
6428093,33:54,1,warden,mo & krill,haze,vindicta,infernus,mcginnis,viscous,seven,dynamo,shiv,bebop,lash
6428095,23:11,1,haze,pocket,kelvin,infernus,bebop,ivy,mcginnis,mo & krill,abrams,yamato,shiv,lash
6428096,36:09,0,viscous,kelvin,vindicta,warden,wraith,abrams,seven,haze,bebop,grey talon,lady geist,infernus
6428100,26:03,1,ivy,bebop,viscous,seven,vindicta,infernus,grey talon,abrams,lady geist,paradox,yamato,wraith
6428101,19:13,0,abrams,ivy,mcginnis,yamato,infernus,grey talon,haze,paradox,lash,seven,kelvin,pocket
6428102,31:36,1,haze,mo & krill,mcginnis,kelvin,vindicta,pocket,abrams,seven,viscous,yamato,shiv,paradox
6428104,22:03,0,vindicta,haze,grey talon,seven,ivy,bebop,wraith,lady geist,infernus,paradox,pocket,mcginnis
6428106,21:17,1,bebop,vindicta,wraith,mcginnis,lash,dynamo,haze,yamato,seven,infernus,viscous,shiv
6428110,35:25,0,kelvin,viscous,vindicta,seven,infernus,lash,warden,dynamo,grey talon,paradox,wraith,shiv
6428111,45:54,1,wraith,haze,vindicta,grey talon,seven,kelvin,infernus,ivy,paradox,warden,mcginnis,abrams
6428112,35:55,1,paradox,kelvin,lash,haze,bebop,mcginnis,wraith,seven,ivy,infernus,pocket,abrams
6428113,31:26,0,mo & krill,wraith,abrams,mcginnis,haze,vindicta,grey talon,seven,infernus,paradox,bebop,shiv
6428115,16:44,0,warden,seven,wraith,ivy,bebop,lash,dynamo,lady geist,mcginnis,haze,pocket,infernus
6428116,49:12,0,ivy,wraith,vindicta,seven,dynamo,yamato,mcginnis,grey talon,infernus,paradox,bebop,warden
6428119,10:43,0,yamato,shiv,lash,infernus,viscous,seven,mcginnis,bebop,lady geist,warden,wraith,haze
6428120,13:44,0,lash,pocket,grey talon,yamato,seven,haze,kelvin,wraith,vindicta,bebop,lady geist,paradox
6428121,52:22,1,haze,kelvin,bebop,paradox,infernus,viscous,yamato,seven,lady geist,wraith,vindicta,abrams
6428122,19:18,1,haze,infernus,bebop,lady geist,lash,kelvin,grey talon,seven,shiv,abrams,vindicta,mcginnis
6428123,16:39,0,bebop,vindicta,haze,paradox,mo & krill,seven,ivy,lash,wraith,grey talon,infernus,abrams
6428124,46:19,0,wraith,grey talon,infernus,vindicta,mo & krill,seven,bebop,haze,viscous,shiv,abrams,lady geist
6428126,17:04,0,warden,ivy,abrams,kelvin,seven,lady geist,bebop,paradox,infernus,yamato,wraith,dynamo
6428128,23:57,1,mcginnis,grey talon,wraith,pocket,vindicta,viscous,haze,seven,bebop,yamato,abrams,ivy
6428129,15:42,0,dynamo,grey talon,pocket,mcginnis,vindicta,lady geist,paradox,haze,mo & krill,ivy,abrams,wraith
6428130,44:39,1,dynamo,seven,yamato,mo & krill,mcginnis,paradox,wraith,vindicta,abrams,lady geist,haze,infernus
6428131,41:07,0,grey talon,wraith,mcginnis,seven,vindicta,infernus,lash,abrams,haze,paradox,lady geist,ivy
6428132,42:55,1,shiv,bebop,haze,lash,wraith,pocket,grey talon,ivy,vindicta,seven,abrams,mcginnis
6428133,41:13,1,grey talon,abrams,wraith,kelvin,yamato,dynamo,haze,mcginnis,seven,vindicta,infernus,pocket
6428134,25:35,0,ivy,warden,abrams,vindicta,infernus,mo & krill,wraith,seven,bebop,shiv,haze,lash
6428136,34:57,1,lash,mo & krill,wraith,viscous,bebop,vindicta,seven,infernus,lady geist,grey talon,abrams,haze
6428137,28:27,0,grey talon,abrams,wraith,haze,kelvin,seven,paradox,vindicta,shiv,bebop,dynamo,mcginnis
6428139,26:03,1,shiv,grey talon,wraith,abrams,paradox,mcginnis,haze,vindicta,seven,pocket,mo & krill,ivy
6428140,20:18,0,mcginnis,infernus,wraith,warden,paradox,vindicta,haze,seven,mo & krill,lash,kelvin,viscous
6428141,46:52,1,pocket,haze,mcginnis,wraith,viscous,vindicta,bebop,seven,yamato,grey talon,lady geist,paradox
6428142,44:37,1,dynamo,ivy,vindicta,paradox,haze,kelvin,bebop,viscous,mcginnis,mo & krill,lady geist,seven
6428144,45:03,1,warden,seven,infernus,bebop,abrams,yamato,haze,vindicta,viscous,paradox,kelvin,lash
6428146,44:38,1,kelvin,seven,yamato,paradox,bebop,infernus,mcginnis,viscous,haze,vindicta,mo & krill,wraith
6428150,28:26,0,pocket,mo & krill,bebop,dynamo,kelvin,lash,shiv,ivy,paradox,seven,vindicta,grey talon
6428151,28:51,1,viscous,seven,shiv,paradox,bebop,infernus,kelvin,dynamo,pocket,abrams,yamato,vindicta
6428152,33:34,0,bebop,wraith,warden,kelvin,infernus,seven,mcginnis,vindicta,dynamo,lady geist,viscous,lash
6428155,23:47,0,haze,infernus,viscous,bebop,lady geist,paradox,vindicta,wraith,grey talon,seven,pocket,kelvin
6428158,41:05,1,paradox,mcginnis,vindicta,abrams,lash,ivy,mo & krill,grey talon,warden,seven,haze,bebop
6428162,24:42,0,warden,paradox,seven,mcginnis,haze,yamato,infernus,lady geist,pocket,abrams,lash,dynamo
6428164,19:11,0,kelvin,infernus,vindicta,grey talon,mcginnis,seven,mo & krill,yamato,haze,warden,shiv,paradox
6428165,22:39,1,mcginnis,warden,infernus,shiv,yamato,haze,grey talon,abrams,ivy,seven,dynamo,mo & krill
6428166,27:22,0,infernus,shiv,mcginnis,pocket,ivy,lady geist,haze,wraith,bebop,dynamo,seven,grey talon
6428167,21:56,0,grey talon,seven,wraith,viscous,haze,abrams,lash,warden,vindicta,paradox,infernus,bebop
6428169,17:42,1,mo & krill,bebop,shiv,infernus,haze,mcginnis,grey talon,warden,ivy,viscous,seven,yamato
6428170,28:57,0,seven,mcginnis,kelvin,abrams,haze,wraith,bebop,infernus,viscous,shiv,warden,ivy
6428172,23:41,0,wraith,vindicta,mo & krill,ivy,shiv,infernus,haze,mcginnis,grey talon,lash,seven,dynamo
6428173,41:26,1,lady geist,mcginnis,shiv,paradox,viscous,haze,bebop,kelvin,lash,vindicta,pocket,ivy
6428174,29:02,1,viscous,vindicta,wraith,kelvin,lady geist,infernus,dynamo,haze,mcginnis,seven,mo & krill,grey talon
6428177,40:42,1,ivy,seven,bebop,paradox,vindicta,lash,haze,infernus,warden,grey talon,wraith,pocket
6428181,39:43,1,warden,yamato,wraith,grey talon,infernus,haze,pocket,seven,viscous,vindicta,mcginnis,bebop
6428182,23:43,0,infernus,lady geist,kelvin,seven,wraith,paradox,shiv,warden,viscous,mcginnis,haze,vindicta
6428187,46:50,1,mcginnis,haze,warden,lash,dynamo,yamato,pocket,abrams,infernus,ivy,vindicta,shiv
6428188,41:48,1,mcginnis,viscous,paradox,lash,haze,bebop,vindicta,lady geist,seven,shiv,pocket,wraith
6428191,28:47,1,seven,abrams,kelvin,vindicta,wraith,pocket,haze,shiv,bebop,paradox,warden,mcginnis
6428193,27:42,0,haze,yamato,vindicta,bebop,seven,lady geist,paradox,infernus,viscous,shiv,wraith,dynamo
